file,utterance_id,start_ms,end_ms,bangla,english,ipa_original,ipa_normalized,segments,glosses,notes
santali_glossed_1.eaf,71,70000,71000,"[S7.11] কাকা: আচ্ছা, জানাবো।","Uncle: Alright, I will let you know.",ac.cʰaɲ baɖa͡i̯ocope.ja.,ac.cʰa-ɲ baɖa͡i̯-oco-pe-a.,ac.cʰa-ɲ | baɖa͡i̯-oco-pe-a,alright-1SG.A | know-CAUS-2PL.OBJ-FIN,-pe = 2PL object index.
santali_glossed_1.eaf,72,71000,72000,[S7.12] কাকা: তোমার বাবা-মাকে বলে দিও তোমার দাদি অসুস্থ।,Uncle: Tell your parents your grandmother is ill.,amɾɛn gɔgɔbaba lɘ.jakinmɛ ambuɖigɔ͡i̯ ɾu̯͡ɘʔkana.,am-ɾɛn gɔgɔ-baba lɘ.j-akin-me am-buɖi-gɔ-i̯ ɾu̯͡ɘ-ɔʔ-kan-a.,am-ɾɛn | gɔgɔ-baba | lɘ.j-akin-me | am-buɖi-gɔ-i̯ | ɾu̯͡ɘ-ɔʔ-kan-a,2SG-GEN.HUM | mother-father | tell-3DU.OBJ-2SG.IMP | 2SG-old.woman-GO-EMPH | sick-MID-PRS-FIN,
santali_glossed_1.eaf,73,72000,73000,[S7.13] কাকা: তাদেরকে আসতে বলিও।,Uncle: Tell them to come.,uŋkinhɔ̃ hiɟuʔmɛt̪a͡o̯ăkinmɛ.,uŋkin-hɔ̃ hiɟuʔ-mɛt̪a͡o̯-akin-me.,uŋkin-hɔ̃ | hiɟuʔ-mɛt̪a͡o̯-akin-me,3DU-also | come-tell-3DU.OBJ-2SG.IMP,hiɟuʔ 'come' + mɛt̪a͡o̯ 'tell.to' compound.
santali_glossed_1.eaf,74,73000,74000,[S7.14] ভাতিজা: অবশ্যই বলবো।,Nephew: Of course I will tell them.,ɟɘɾuɽgeʲɲ lɘ͡i̯.akina.,ɟɘɾuɽ-ge-ɲ lɘ.j-akin-a.,ɟɘɾuɽ-ge-ɲ | lɘ.j-akin-a,necessary-EMPH-1SG.A | tell-3DU.OBJ-FIN,
santali_glossed_1.eaf,75,74000,75000,[S7.15] ভাতিজা: সামনে আমার পরীক্ষা।,Nephew: My exam is ahead.,t̪ʰɔɽad̪in bʰit̪̚ɾiɾigi iɲaʔ biɖɘ͡o̯ ɛhɔbɔʔa.,t̪ʰɔɽa-d̪in bʰit̪ɾi-ɾi-gi iɲ-aʔ biɖɘ͡o̯ ɛhɔb-ɔʔ-a.,t̪ʰɔɽa-d̪in | bʰit̪ɾi-ɾi-gi | iɲ-aʔ | biɖɘ͡o̯ | ɛhɔb-ɔʔ-a,few-day | inside-LOC-EMPH | 1SG-GEN | exam | begin-MID-FIN,
santali_glossed_1.eaf,76,75000,76000,[S7.16] ভাতিজা: আমার জন্য আর্শীবাদ/প্রার্থনা করবেন।,Nephew: Pray for me.,iɲlɘgit̪̚ʔ bint̪i͡i̯mɛ.,iɲ-lɘgit̪ʔ bint̪i-i̯-me.,iɲ-lɘgit̪ʔ | bint̪i-i̯-me,1SG-for | pray-EMPH-2SG.IMP,
santali_glossed_1.eaf,77,76000,77000,[S7.17] কাকা: ভালোমতো পড়াশুনা করো।,Uncle: Study well.,bʰaget̪ɛ paɽhaʔmɛ.,bʰage-t̪ɛ paɽha-ʔ-me.,bʰage-t̪ɛ | paɽha-ʔ-me,good-INS | study-MID-2SG.IMP,
santali_glossed_1.eaf,78,77000,78000,[S8.1] অর্ক: অনেকদিন থেকে আমাদের এলাকায় কোনো উৎসব হয় না।,Arka: For many days there happens no festival in our locality.,a͡imad̪inkʰɔn alɛ ʈoʈʰaɾɛ ɟahan pɔɾɔb baŋ hojoʔkana.,a͡ima-d̪in-kʰɔn alɛ ʈoʈʰa-ɾɛ ɟahan pɔɾɔb baŋ ho.j-ɔʔ-kan-a.,a͡ima-d̪in-kʰɔn | alɛ | ʈoʈʰa-ɾɛ | ɟahan | pɔɾɔb | baŋ | ho.j-ɔʔ-kan-a,many-day-ABL | 1PL.EXCL | locality-LOC | any | festival | NEG | happen-MID-PRS-FIN,
santali_glossed_1.eaf,79,78000,79000,"[S8.2] অর্ক: চলো, আমরা একটা উৎসবের আয়োজন করি।","Arka: Come on, let's organize a festival.","d̪ɛla, abo mit̪̚ʔʈɛn pɔɾɔbbon sapɽa͡o̯kat̪̚ʔlege.","d̪ɛla, abo mit̪ʔ-ʈɛn pɔɾɔb-bon sapɽa͡o̯-kat̪ʔ-le-ge.",d̪ɛla | abo | mit̪ʔ-ʈɛn | pɔɾɔb-bon | sapɽa͡o̯-kat̪ʔ-le-ge,come.HORT | 1PL.INCL | one-CLF.HUM | festival-1PL.INCL.A | arrange-CVB-1PL.EXCL-EMPH,abo = 1PL.INCL; -bon = 1PL.INCL agentive.
santali_glossed_1.eaf,80,79000,80000,"[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।","Pradeep: Yes, it's a great/good idea.","hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis.","hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis.",hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis,yes | DEM.PROX | DET | one-CLF.HUM | good | thought,
santali_glossed_1.eaf,81,80000,81000,[S8.4] প্রদীপ: তুমি কি এটা নিয়ে কিছু ভেবেছ?,Pradeep: Have you thought about it?,amd̪ɔ cɛt̪̚ʔ no̯͡a ni̯͡ɘt̪ɛ ɟahanaʔɛm ganɖɔnakad̪a?,am d̪ɔ cɛt̪ʔ no̯͡a ni̯͡ɘ-t̪ɛ ɟahanaʔ-e-m ganɖɔn-akad-a?,am | d̪ɔ | cɛt̪ʔ | no̯͡a | ni̯͡ɘ-t̪ɛ | ɟahanaʔ-e-m | ganɖɔn-akad-a,2SG | DET | Q | DEM.PROX | regarding-INS | something-3SG.OBJ-2SG.A | think-PRF-FIN,
santali_glossed_1.eaf,82,81000,82000,[S8.5] প্রদীপ: উৎসবে কী কী থাকবে?,Pradeep: What will be in the festival?,pɔɾɔbɾɛ cɛt̪̚ʔ cɛt̪̚ʔ t̪ahɛ̃na?,pɔɾɔb-ɾɛ cɛt̪ʔ cɛt̪ʔ t̪ahɛ̃-n-a?,pɔɾɔb-ɾɛ | cɛt̪ʔ | cɛt̪ʔ | t̪ahɛ̃-n-a,festival-LOC | what | what | be-?-FIN,
santali_glossed_1.eaf,83,82000,83000,[S8.6] অর্ক: উৎসবে নাচ-গান থাকবে।,Arka: The festival will include dancing and singing.,pɔɾɔbɾɛ ɛnɛʲc̚ʔ seɾeɲ t̪ahɛna.,pɔɾɔb-ɾɛ ɛnɛc̚ʔ seɾeɲ t̪ahɛ-n-a.,pɔɾɔb-ɾɛ | ɛnɛc̚ʔ | seɾeɲ | t̪ahɛ-n-a,festival-LOC | dance | song | be-?-FIN,
santali_glossed_1.eaf,84,83000,84000,[S8.7] অর্ক: সেই সাথে একটা ফুটবল ম্যাচ থাকবে।,Arka: There will also be a football match.,ɔna sa͡ɔ̯t̪ɛ miʔʈɛn pʰuʈbɔl kʰilɘʈ t̪ahɛ̃na.,ɔna sa͡ɔ̯-t̪ɛ mit̪ʔ-ʈɛn pʰuʈbɔl kʰilɘʈ t̪ahɛ̃-n-a.,ɔna | sa͡ɔ̯-t̪ɛ | mit̪ʔ-ʈɛn | pʰuʈbɔl | kʰilɘʈ | t̪ahɛ̃-n-a,DEM.DIST | with-INS | one-CLF.HUM | football | match | be-?-FIN,
santali_glossed_1.eaf,85,84000,85000,[S8.8] অর্ক: ফুটবল ম্যাচটি হবে বিবাহিত এবং অবিবাহিতদের মধ্যে।,Arka: The football match will be between the married and the unmarried.,pʰuʈbɔl kʰilɘʈ d̪ɔ ho.jo.a bap̚laɔ͡͡akan aɾ ɖɘŋu̯͡ɘku t̪alaɾɛ.,pʰuʈbɔl kʰilɘʈ d̪ɔ ho.j-o-a bap̚la-akan aɾ ɖɘŋu̯͡ɘ-ku t̪ala-ɾɛ.,pʰuʈbɔl | kʰilɘʈ | d̪ɔ | ho.j-o-a | bap̚la-akan | aɾ | ɖɘŋu̯͡ɘ-ku | t̪ala-ɾɛ,football | match | DET | happen-FUT-FIN | marry-PRF | and | bachelor-3PL | middle-LOC,
santali_glossed_1.eaf,86,85000,86000,[S8.9] প্রদীপ: এই উৎসব কবে এবং কোথায় করা যায়?,Pradeep: When and where can this festival be held?,nɔ̯͡a pɔɾɔp̚ t̪is aɾ ɔkaɾɛ ho͡i̯ oco d̪aɽeja.a.,no̯͡a pɔɾɔp̚ t̪is aɾ ɔka-ɾɛ ho͡i̯-oco d̪aɽe-a-a.,no̯͡a | pɔɾɔp̚ | t̪is | aɾ | ɔka-ɾɛ | ho͡i̯-oco | d̪aɽe-a-a,DEM.PROX | festival | when | and | where-LOC | happen-CAUS | able-FIN-FIN,
santali_glossed_1.eaf,87,86000,87000,[S8.10] অর্ক: ছুটির দিনে আয়োজন করলে আমরা আমাদের স্কুলের মাঠটি ব্যবহার করতে পারবো।,Arka: We can use the school grounds if we organize on holidays.,cʰuʈi hilɘʔ sapɽa͡ɔ̯lɛkʰan abu iskulɾe.jaʔ maʈʰbun bɛbɔhaɾ d̪aɽe.jaʔa.,cʰuʈi hilɘʔ sapɽa͡ɔ̯-lɛn-kʰan abu iskul-ɾe-aʔ maʈʰ-bun bɛbɔhaɾ d̪aɽe-aʔ-a.,cʰuʈi | hilɘʔ | sapɽa͡ɔ̯-lɛn-kʰan | abu | iskul-ɾe-aʔ | maʈʰ-bun | bɛbɔhaɾ | d̪aɽe-aʔ-a,holiday | day | arrange-M.PST-COND | 1PL.INCL | school-LOC-GEN | ground-1PL.INCL.A | use | able-?-FIN,
santali_glossed_1.eaf,88,87000,88000,[S8.11] প্রদীপ: আমাদের উৎসবে স্কুলকে সাথে রাখা দরকার।,Pradeep: We need to include the school in our festival.,abu̯͡aʔ pɔɾɔbɾɛ iskuld̪ɔ sã͡ot̪ɛ d̪ɔhɔ ɟɘɾuɽa.,abu-aʔ pɔɾɔb-ɾɛ iskul d̪ɔ sã͡o-t̪ɛ d̪ɔhɔ ɟɘɾuɽ-a.,abu-aʔ | pɔɾɔb-ɾɛ | iskul | d̪ɔ | sã͡o-t̪ɛ | d̪ɔhɔ | ɟɘɾuɽ-a,1PL.INCL-GEN | festival-LOC | school | DET | with-INS | keep | necessary-FIN,
santali_glossed_1.eaf,89,88000,89000,"[S8.12] প্রদীপ: কারণ, স্কুলের ছাত্রছাত্রীরা আমাদের সাহায্য করতে পারবে।",Pradeep: Because school students could help us.,ced̪aʔsɛ iskulɾɛn gid̪ɾɘko aboko gɔɽɔ d̪aɽe͡o̯ɘ̆bona.,ced̪aʔ-sɛ iskul-ɾɛn gid̪ɾɘ-ko abo-ko gɔɽɔ d̪aɽe-o̯-bon-a.,ced̪aʔ-sɛ | iskul-ɾɛn | gid̪ɾɘ-ko | abo-ko | gɔɽɔ | d̪aɽe-o̯-bon-a,because-or | school-GEN.HUM | child-3PL | 1PL.INCL-3PL.A | help | able-FUT-1PL.INCL.OBJ-FIN,
santali_glossed_1.eaf,90,89000,90000,[S8.13] অর্ক: তাহলে স্কুলের প্রধান শিক্ষকের সাথে কথা বলতে হবে।,Arka: So we will have to talk to the headmaster of the school.,t̪ahalɛ iskulɾɛn maɾaŋ mahasɔ͡i̯ sãot̪ɛ katʰa ɾɔɽ ho.j.a.,t̪ahalɛ iskul-ɾɛn maɾaŋ mahasɔ͡i̯ sã͡o-t̪ɛ kat̪ʰa ɾɔɽ ho.j-a.,t̪ahalɛ | iskul-ɾɛn | maɾaŋ | mahasɔ͡i̯ | sã͡o-t̪ɛ | kat̪ʰa | ɾɔɽ | ho.j-a,so | school-GEN.HUM | big | teacher | with-INS | talk | speak | happen-FIN,
santali_glossed_1.eaf,91,90000,91000,[S8.14] অর্ক: উৎসবে কী কী থাকবে সেগুলো নিয়েও আলোচনা/আলাপ করতে হবে।,Arka: What segments will be in the festival should also be needed to discuss,pɔɾɔbɾɛ cɛt̪̚ʔ cɛt̪̚ʔ tahɛna ɔnako ni̯͡ɘt̪ɛhɔ̃ galmaɾa͡o̯ ho.joʔa.,pɔɾɔb-ɾɛ cɛt̪ʔ cɛt̪ʔ t̪ahɛ-n-a ɔna-ko ni̯͡ɘ-t̪ɛ-hɔ̃ galmaɾa͡o̯ ho.j-ɔʔ-a.,pɔɾɔb-ɾɛ | cɛt̪ʔ | cɛt̪ʔ | t̪ahɛ-n-a | ɔna-ko | ni̯͡ɘ-t̪ɛ-hɔ̃ | galmaɾa͡o̯ | ho.j-ɔʔ-a,festival-LOC | what | what | be-?-FIN | DEM.DIST-3PL | regarding-INS-also | discuss | happen-MID-FIN,
santali_glossed_1.eaf,92,91000,92000,"[S8.15] প্রদীপ: উৎসবে কত টাকা লাগবে, কতজন মানুষ লাগবে; সবকিছু নিয়ে আলাপ করতে হবে।","Pradeep: How much money will be needed for the festival, how many people will be needed, everything has to be discussed.",pɔɾɔbɾɛ t̪inɘʔ kɘ͡o̯ɖi laga.a t̪inɘʔ hɔɽko laga.a sanamko ni̯͡ɘt̪ɛ galmaɾa͡o̯ ho.joʔa.,pɔɾɔb-ɾɛ t̪inɘʔ kɘ͡o̯ɖi laga-a t̪inɘʔ hɔɽ-ko laga-a sanam-ko ni̯͡ɘ-t̪ɛ galmaɾa͡o̯ ho.j-ɔʔ-a.,pɔɾɔb-ɾɛ | t̪inɘʔ | kɘ͡o̯ɖi | laga-a | t̪inɘʔ | hɔɽ-ko | laga-a | sanam-ko | ni̯͡ɘ-t̪ɛ | galmaɾa͡o̯ | ho.j-ɔʔ-a,festival-LOC | how.much | money | need-FIN | how.much | person-3PL | need-FIN | all-3PL | regarding-INS | discuss | happen-MID-FIN,
santali_glossed_1.eaf,93,92000,93000,[S8.16] প্রদীপ: কাজ ভালোভাবে করার জন্য একটা কমিটি গঠন করতে হবে।,Pradeep: A committee should be formed to do the work properly.,kɘmi bʰage oco͡i̯ lɘgit̪̚ʔ miʔʈɛn komiʈi bɛna͡o̯ ɟɘɾuɽa.,kɘmi bʰage oco-i̯ lɘgit̪ʔ mit̪ʔ-ʈɛn komiʈi bɛna͡o̯ ɟɘɾuɽ-a.,kɘmi | bʰage | oco-i̯ | lɘgit̪ʔ | mit̪ʔ-ʈɛn | komiʈi | bɛna͡o̯ | ɟɘɾuɽ-a,work | good | CAUS-EMPH | for | one-CLF.HUM | committee | make | necessary-FIN,
santali_glossed_1.eaf,94,93000,94000,"[S8.17] অর্ক: আমার মনে হয়, শুরুতে বন্ধুবান্ধবের সাথে আলাপ করা দরকার।",Arka: I think we need to talk to our friends first.,iɲaʔ mɔnɛ ho.joʔkana ɛt̪ɔhɔb̚ʔɾɛ gat̪eko sã͡ot̪ɛ galmaɾa͡o̯ ɟɘɾuɽa.,iɲ-aʔ mɔn-ɛ ho.j-ɔʔ-kan-a ɛt̪ɔhɔb̚ʔ-ɾɛ gat̪e-ko sã͡o-t̪ɛ galmaɾa͡o̯ ɟɘɾuɽ-a.,iɲ-aʔ | mɔn-ɛ | ho.j-ɔʔ-kan-a | ɛt̪ɔhɔb̚ʔ-ɾɛ | gat̪e-ko | sã͡o-t̪ɛ | galmaɾa͡o̯ | ɟɘɾuɽ-a,1SG-GEN | mind-LOC | happen-MID-PRS-FIN | beginning-LOC | friend-3PL | with-INS | discuss | necessary-FIN,
santali_glossed_1.eaf,95,94000,95000,"[S8.18] অর্ক: এরপর তারা সকলে যেভাবে বলে, সেভাবে বাকি কাজ করবো।",Arka: Then we will do the rest as they all suggest.,inɘ t̪a.jɔm oŋko sanam cɛʔlekako mɛna oŋkage bɘki kɘmi ho.joa.,inɘ t̪a.jɔm oŋko sanam cɛʔ-leka-ko mɛn-a oŋka-ge bɘki kɘmi ho.j-o-a.,inɘ | t̪a.jɔm | oŋko | sanam | cɛʔ-leka-ko | mɛn-a | oŋka-ge | bɘki | kɘmi | ho.j-o-a,DEM | after | 3PL | all | what-like-3PL.A | say-FIN | thus-EMPH | rest | work | happen-FUT-FIN,
santali_glossed_1.eaf,96,95000,96000,[S8.19] প্রদীপ: তুমি ঠিক বলেছ।,Pradeep: You are right.,am ʈʰikɛm mɛːnakad̪a.,am ʈʰik-e-m mɛn-akad-a.,am | ʈʰik-e-m | mɛn-akad-a,2SG | right-3SG.OBJ-2SG.A | say-PRF-FIN,
santali_glossed_1.eaf,97,96000,97000,[S8.20] প্রদীপ: সবাইকে সাথে নিয়ে আমরা উৎসব করতে চাই।,Pradeep: We want to celebrate the festival with everyone.,sanamko sã͡o̯t̪ɛ ni̯͡ɘt̪ɛ alɛ pɔɾɔblɛ mɛnco͡i̯d̪a.,sanam-ko sã͡o̯-t̪ɛ ni̯͡ɘ-t̪ɛ alɛ pɔɾɔb-lɛ mɛn-co-i̯-a.,sanam-ko | sã͡o̯-t̪ɛ | ni̯͡ɘ-t̪ɛ | alɛ | pɔɾɔb-lɛ | mɛn-co-i̯-a,all-3PL | with-INS | regarding-INS | 1PL.EXCL | festival-1PL.EXCL.A | say-CAUS-EMPH-FIN,
santali_glossed_1.eaf,98,97000,98000,[S8.21] প্রদীপ: সবাই সহযোগিতা করলে সবকিছু সহজ হবে।,Pradeep: Everything will be easy if everyone cooperates.,ɟɔt̪ɔhɔɽko gɔɽɔlɛnkʰan sanamaʔge alga.aː.,ɟɔt̪ɔ-hɔɽ-ko gɔɽɔ-lɛn-kʰan sanam-aʔ-ge alga-a.,ɟɔt̪ɔ-hɔɽ-ko | gɔɽɔ-lɛn-kʰan | sanam-aʔ-ge | alga-a,all-person-3PL | help-M.PST-COND | all-?-EMPH | easy-FIN,
santali_glossed_1.eaf,99,98000,99000,[S8.22] অর্ক: আশপাশের স্কুলগুলোতে যেতে হবে আমাদের।,Arka: We have to go to the nearby schools.,aɖɛpase ɾejaʔ iskulkoɾɛ abu calaʔ hojoʔt̪abona.,aɖɛ-pase ɾe-aʔ iskul-ko-ɾɛ abu calaʔ ho.j-ɔʔ-t̪a-bon-a.,aɖɛ-pase | ɾe-aʔ | iskul-ko-ɾɛ | abu | calaʔ | ho.j-ɔʔ-t̪a-bon-a,near-side | LOC-GEN | school-3PL-LOC | 1PL.INCL | go | happen-MID-PROG-1PL.INCL.OBJ-FIN,
santali_glossed_1.eaf,100,99000,100000,[S8.23] অর্ক: স্কুলের ছাত্রছাত্রীদের আমাদের উৎসবের কথা জানাতে হবে।,Arka: School students should be informed about our festival.,iskulɾɛn gid̪ɾɛko abo̯͡aʔ pɔɾɔb ɾe.jaʔ kat̪ʰa baɖa͡i̯ ocoko ho.joa.,iskul-ɾɛn gid̪ɾɛ-ko abo-aʔ pɔɾɔb ɾe-aʔ kat̪ʰa baɖa͡i̯-oco-ko ho.j-o-a.,iskul-ɾɛn | gid̪ɾɛ-ko | abo-aʔ | pɔɾɔb | ɾe-aʔ | kat̪ʰa | baɖa͡i̯-oco-ko | ho.j-o-a,school-GEN.HUM | child-3PL | 1PL.INCL-GEN | festival | LOC-GEN | talk | know-CAUS-3PL.OBJ | happen-FUT-FIN,
santali_glossed_1.eaf,101,100000,101000,[S8.24] অর্ক: নাচ-গানে তারা অংশগ্রহণ করলে উৎসব অনেক আনন্দের হবে।,"Arka: If they participate in dancing and singing, the festival will be more joyous.",oŋko ɛnɛʲc̚ʔseɾeɲɾɛko sɛlɛt̪̚ʔlɛnkʰan pɔɾɔb ɘɖi ɾɘskɘge ho.jo.a.,oŋko ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-lɛn-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a.,oŋko | ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko | sɛlɛt̪ʔ-lɛn-kʰan | pɔɾɔb | ɘɖi | ɾɘskɘ-ge | ho.j-o-a,3PL | dance-song-LOC-3PL.A | join-M.PST-COND | festival | very | joyful-EMPH | happen-FUT-FIN,
santali_glossed_1.eaf,102,101000,102000,[S8.25] প্রদীপ: তাদের জন্য পুরস্কারের ব্যবস্থা রাখতে হবে।,Pradeep: Reward should be arranged/prepared for them.,oŋko lɘgit̪̚ʔ kuɽɘ͡i̯ ɾe.jaʔ bɛbɔst̪a d̪ɔhɔkaʔ ho.joʔa.,oŋko lɘgit̪ʔ kuɽɘ͡i̯ ɾe-aʔ bɛbɔst̪a d̪ɔhɔ-kaʔ ho.j-ɔʔ-a.,oŋko | lɘgit̪ʔ | kuɽɘ͡i̯ | ɾe-aʔ | bɛbɔst̪a | d̪ɔhɔ-kaʔ | ho.j-ɔʔ-a,3PL | for | reward | LOC-GEN | arrangement | keep-PURP | happen-MID-FIN,
santali_glossed_1.eaf,103,102000,103000,[S8.26] অর্ক: ঠিক আছে।,Arka: Okay.,ʈʰikge.ja.,ʈʰik-ge-a.,ʈʰik-ge-a,right-EMPH-FIN,
santali_glossed_1.eaf,104,103000,104000,[S8.27] অর্ক: চলো কাজ শুরু করে দিই।,"Arka: Come on, let's get to work.","d̪ɛla, kɘmibun ɛhɔp̚ʔkat̪̚ʔlege.","d̪ɛla, kɘmi-bun ɛhɔp̚ʔ-kat̪ʔ-le-ge.",d̪ɛla | kɘmi-bun | ɛhɔp̚ʔ-kat̪ʔ-le-ge,come.HORT | work-1PL.INCL.A | begin-CVB-1PL.EXCL-EMPH,
