generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-21013,POSS_EXIST,uni-aʔ mit't'e bele minaʔ,"he/she have one matter, serious issue.","সে একটি বিষয়, গুরুতর ব্যাপার আছে।",santali_pasted_text.eaf,86,noʔa d̪ɔ ɘɖi bʰɘbit̪ʔ ɾejaʔ kat̪ʰa kana noʔa d̪ɔ ɘɖi bʰɘbit̪ʔ ɾe-jaʔ kat̪ʰa kan-a,This is indeed a matter of concern!,,0.5569,0.5569,0.3333,0.0000,0.0000,high
SYN-21015,LOC_EXIST,ḍhip-re as minaʔ,There is small quantity in/at coast.,উপকূল-তে অল্প পরিমাণ আছে।,santali_bangla_glossed.eaf,12,kɘʈic̚ʔ hako ut̪u mena.a kɘʈic̚ʔ hako ut̪u mena-a,Is there any small fish?,,0.6299,0.6299,0.3333,0.0000,0.0000,high
SYN-21027,SUBJ_VERB_PRESENT,uni dɔ aṭhaona paṭhaona kan-a-e,he/she does send messages.,সে বার্তা আদানপ্রদান।,santali_pasted_text.eaf,54,"ʈʰikgeja, kolkaimɛ ʈʰik-ge-ja, kol-kai-mɛ","All right, send her.",,0.6736,0.6736,0.4082,0.0000,0.0000,high
SYN-21030,IMPERATIVE,co̱ḍo̱r me,Please pour out a libation.,বলি দেওয়া।,santali_new_glossed.eaf,74,nit̪ bahaɾɛ-sɛc͡ʔ-ɛm cala-o̯ d̪aɽe-jaʔa nit̪ bahaɾɛ-sɛc͡ʔ-ɛm cala-o̯ d̪aɽe-jaʔ-a,You can go out now.,,0.5719,0.5719,0.2887,0.0000,0.0000,high
SYN-21032,POSS_EXIST,uni-aʔ mit't'e ro̱s minaʔ,he/she have one humours of the body.,সে একটি শারীরিক রস আছে।,santali_matthew_glossed (1).eaf,28,ne at̪aŋ-t̪e ɟɔm-pe noa d̪o iɲak' hɔɾmo kana ne at̪aŋ-t̪e ɟɔm-pe noa d̪o iɲ-ak' hɔɾmo kana,"Take, eat; this is my body.",,0.6451,0.6451,0.4082,0.0000,0.0000,high
SYN-21035,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ cuṇḍul bhuṭul kan-a,I do not roam.,আমি ঘুরে বেড়ানো না।,santali_with_ipa.eaf,120,iɲ-d̪o d̪aɾan iŋ tʃalaʔ kan-a iɲ-d̪o d̪aɾan iŋ tʃalaʔ kan-a iɲd̪o d̪ɑɾɑn iŋ t͡ʃɑlɑʔ kɑnɑ,I go to roam.,,0.8762,0.8762,0.7071,0.0000,0.3419,high
SYN-21036,ADJ_NOUN,nɔa dɔ lek raj paṭ kan-a,This is a fit government work.,এটা উপযোগী সরকারি কাজ।,santali_with_ipa.eaf,36,uni-d̪o lahat̪e kami-ə kan-t̪ahen-a uni-d̪o lahat̪e kami-ə kan-t̪ahen-a unid̪o lɑhɑt̪e kɑmiə kɑnt̪ɑhenɑ,She used to work.,,0.7182,0.7182,0.4082,0.0000,0.0000,high
SYN-21042,SUBJ_VERB_PAST,am dɔ dahãc̕ duhũc̕-len-a,you did walking feebly.,তুমি ক্ষীণভাবে হাঁটা করেছিল।,santali_glossed_new_2.eaf,44,lahasɛʲcʔ calaʔme laha-sɛʲcʔ calaʔ-me,Walk forward.,,0.6862,0.6862,0.5000,0.0000,0.0000,high
SYN-21047,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ sudh kan-a,I am not unpolluted.,আমি অপবিত্র নয় নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4330,high
SYN-21053,ADV_VERB,uni dɔ din hilok̕ haṛea gaṛea kan-a,he/she does to cringe daily.,সে প্রতিদিন কুঁকড়ে যাওয়া।,santali_new_glossed_1.eaf,36,iɲɾɛn gid̪ɾɛ d̪inɘmko kʰilɘʈɔʔa iɲ-ɾɛn gid̪ɾɛ d̪inɘm-ko kʰilɘʈ-ɔʔ-a,My kids play daily.,,0.6039,0.6039,0.4082,0.0000,0.0000,high
SYN-21060,POSS_EXIST,abo-aʔ mit't'e ạrikạ minaʔ,we have one liquor made from rice.,আমরা একটি চালের মদ আছে।,santali_with_ipa.eaf,95,tʃe t̪epe oɾae kid̪a tʃe t̪epe oɾae kid̪a t͡ʃe t̪epe oɾɑe kid̪ɑ,What is the house made of?,,0.5781,0.5781,0.3333,0.0000,0.0000,high
SYN-21066,DEMO_NEG_NOM,ona dɔ ḍạr dɔ ba-ŋ kan-a,That is not branch of tree.,ওটা ডাল নয়।,santali_glossed_2.eaf,34,noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja noko d̪ɔ ba-ko d̪uɽup-ʔ t̪ʰiɾ-u-a mit̪-ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja,"They do not sit in one place, but fly from one branch to another branch of trees.",,0.7279,0.7279,0.5345,0.0000,0.0000,high
SYN-21070,PLACE_VERB,uni dɔ bo̱ro̱p-re dasao kan-a,he/she does crumble down in/at frost.,সে শিশির / তুষার-তে ভেঙে পড়া।,santali_imperatives_glossed.eaf,11,ɟɔɟɔm d̪uɽup̚ʔ-pɛ ɟɔɟɔm d̪uɽup̚ʔ-pɛ,Sit down to eat.,,0.6083,0.6083,0.3333,0.0000,0.0000,high
SYN-21071,LOC_NEG_EXIST,mahal-re kharkaha banuʔ-a,There is no adept in/at street.,রাস্তা-তে দক্ষ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21089,LOC_NEG_EXIST,padar podor-re jaṅge banuʔ-a,There is no horizontal bar in/at drizzle.,হালকা বৃষ্টি-তে অনুভূমিক দণ্ড নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2500,0.0000,0.0000,high
SYN-21100,PLACE_VERB,uni dɔ has-re hanao kan-a,he/she does to thwart in/at earth.,সে মাটি / পৃথিবী-তে বাধা দেওয়া / ব্যর্থ করা।,santali_matthew_glossed(1).eaf,21,ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe,You are the salt of the earth.,,0.6811,0.6811,0.5000,0.0000,0.0000,high
SYN-21104,PLACE_VERB,uni dɔ khãedak̕ khoedak̕-re cocoṅgot̕ kan-a,he/she does hunker in/at succession of mines.,সে খনির সারি-তে উবু হয়ে বসা।,santali_with_ipa.eaf,85,nokkin kada iɲɾen kan-aki nokkin kada iɲ-ɾen kan-aki nokkin kɑd̪ɑ iɲɾen kɑnɑki,This buffalo is mine.,,0.7071,0.7071,0.4082,0.0000,0.0000,high
SYN-21110,LOC_NEG_EXIST,caṇḍbo̱l ipil-re ńolhat̕ banuʔ-a,There is no soot in/at comet.,ধূমকেতু-তে কালি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21113,OBJECT_VERB,am dɔ des-i dagar-a,you do tug with country.,তুমি দেশ টানাটানি করা।,santali_glossed_new_3.eaf,43,iɲd̪ɔ iɲaʔ d̪isɘmiɲ d̪ulɘɽed̪a iɲ-d̪ɔ iɲ-aʔ d̪isɘm-iɲ d̪ulɘɽ-ed-a,I love my country.,,0.7584,0.7584,0.5000,0.0000,0.0000,high
SYN-21114,PLACE_VERB,iɲ dɔ o̱t-re lukluk kan-a,I do to shiver in/at the ground.,আমি মাটি-তে কাঁপা।,santali_glossed_1.eaf,1,ɔt̪̚ʔɾɛ mit̪̚ʔ ʈʰɔp ɲɛlɛɾasa ɲuːɾakan t̪ahɛ̃kana. ɔt̪ʔ-ɾɛ mit̪ʔ ʈʰɔp ɲɛlɛɾasa ɲuɾ-akan t̪ahɛ̃-kan-a. ɔt̪ʔ-ɾɛ | mit̪ʔ | ʈʰɔp | ɲɛlɛɾasa | ɲuɾ-akan | t̪ahɛ̃-kan-a,A drop of honey was on the ground.,[S1.1] মাটিতে একফোঁটা মধু পড়ে ছিল।,0.5899,0.5899,0.4082,0.0000,0.0000,high
SYN-21117,SUBJ_NEG_ADJ,am dɔ ba-m hạli kan-a,you are not present.,তুমি উপস্থিত নয়।,santali_glossed_new_2.eaf,87,uni kilɘsɾɛ bai̯ t̪ahɛkana uni kilɘs-ɾɛ ba-i̯ t̪ahɛ-kan-a,He was not present in class.,,0.7582,0.7582,0.7071,0.0000,0.3419,high
SYN-21120,OBJECT_VERB_NEG,abo dɔ duci-to ba-bon be̱do̱kho̱l-a,we do not dispossess with topping of bird (crest).,আমরা পাখির ঝুঁটি উচ্ছেদ করা না।,santali_glossed_2.eaf,33,ɔŋko mut̪̚ʔ-ɾɛ kɘʈiʲc̚ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ pʰecaʔ ɔŋko mut̪-ʔ-ɾɛ kɘʈiʲc-ʔ ut̪ɘɾiʔ cɛ̃ɽɛ̃-jaʔ ɲut̪um d̪ɔ pʰecaʔ,The Warbler is the tiniest bird among all the birds.,,0.6234,0.6234,0.2236,0.0000,0.0000,high
SYN-21128,PLACE_VERB,uni dɔ kucel-re gạḍiạu kan-a,he/she does be armed with a sword in/at bend in a river.,সে নদীর বাঁক-তে তরোয়ালধারী হওয়া।,santali_with_ipa.eaf,132,aɭe at̪u gadaʔ ariræ aɭe at̪u gadaʔ ariræ ɑɭe ɑt̪u ɡɑd̪ɑʔ ɑriɾæ,My village is near the river.,,0.5718,0.5718,0.2887,0.0000,0.0000,high
SYN-21129,DEMO_NOM,ona dɔ ro̱s kan-a,That is humours of the body.,ওটা শারীরিক রস।,santali_matthew_glossed (1).eaf,28,ne at̪aŋ-t̪e ɟɔm-pe noa d̪o iɲak' hɔɾmo kana ne at̪aŋ-t̪e ɟɔm-pe noa d̪o iɲ-ak' hɔɾmo kana,"Take, eat; this is my body.",,0.6451,0.6451,0.4082,0.0000,0.0000,high
SYN-21131,LOC_NEG_EXIST,lo̱so̱t̕-re dewan banuʔ-a,There is no factotum in/at mud.,কাদা-তে সর্বকর্মা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21138,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ nạbhuạ kan-a,I am not whimsical.,আমি খেয়ালি নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4330,high
SYN-21144,LOC_NEG_EXIST,buru nala-re bukạ banuʔ-a,There is no umbilicus in/at valley.,উপত্যকা-তে নাভি নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21145,PLACE_VERB,uni dɔ chạpri-re bilit̕ kan-a,he/she does twinkle in/at hut.,সে কুঁড়েঘর-তে ঝিকিমিকি করা।,santali_with_ipa.eaf,117,t̪ihin-d̪o bɔ-iɲ tʃal-a t̪ihin-d̪o bɔ-iɲ tʃal-a t̪ihind̪o bɔiɲ t͡ʃɑlɑ,I won't go to the hut today.,,0.6666,0.6666,0.3536,0.0000,0.0000,high
SYN-21153,PLACE_VERB,uni dɔ dak̕-re so̱do̱r kan-a,he/she does to expose in/at rain.,সে বৃষ্টি-তে প্রকাশ করা।,santali_paradigm_glossed.eaf,32,ɘɖi kaɟak̚ d̪aʔ hɘɟuʔkan t̪ahɛna ɘɖi kaɟak d̪aʔ hɘɟu-ʔ-kan t̪ahɛ-na,It was raining a lot.,,0.7608,0.7608,0.5000,0.0000,0.0000,high
SYN-21156,SUBJ_VERB_PAST,iɲ dɔ kuli-len-a,I did to ask.,আমি জিজ্ঞাসা করা করেছিল।,santali_imperatives_glossed.eaf,37,amd̪ɔ uni hiɟuʔ bam mɛna-ka͡ode͡a am-d̪ɔ uni hiɟuʔ ba-m mɛna-ka͡o-de͡a,Didn't you ask him to come?,,0.5970,0.5970,0.5000,0.0000,0.0000,high
SYN-21157,LOC_EXIST,caṇḍbo̱l ipil-re hurut̕ minaʔ,There is stump (of tree) in/at comet.,ধূমকেতু-তে গাছের গুঁড়ি আছে।,santali_glossed_new_2.eaf,31,amaʔ d̪aɾe am-aʔ d̪aɾe,Your tree.,,0.7469,0.7469,0.4082,0.0000,0.0000,high
SYN-21162,SUBJ_ADJ,uni dɔ abod kan-a-e,he/she is young.,সে তরুণ।,santali_texts_glossed.eaf,71,unɾɛ alaŋ d̪ɔ ɘɖi kɘʈiʲʔlaŋ t̪ahɛkana un-ɾɛ alaŋ d̪ɔ ɘɖi kɘʈiʲc-laŋ t̪ahɛn-kana,Moni: We were very young then.,,0.5819,0.5819,0.4472,0.0000,0.0000,high
SYN-21166,YESNO_ADJ,nɔa dɔ cho̱b kan-a?,Is this well moistened?,এটা কি ভালোভাবে ভেজানো?,santali_glossed_new_3.eaf,77,bʰaget̪ɛ paɽhaʔmɛ bʰage-t̪ɛ paɽha-ʔ-mɛ,Study well.,,0.6851,0.6851,0.5000,0.0000,0.0000,high
SYN-21176,DEMO_NEG_ADJ,ona dɔ ba-ŋ ucit kan-a,That is not right.,ওটা সঠিক নয়।,santali_new_glossed (1).eaf,17,ʈʰikge.ja ʈʰik-ge-j-a,All right.,,0.7787,0.7787,0.7071,0.0000,0.0000,high
SYN-21180,IMPERATIVE,aṅkher me,"Please truant, to play.",স্কুল ফাঁকি দেওয়া।,santali_glossed_new_2.eaf,40,uni sã͡o̯t̪ɛɲ gat̪e.a uni sã͡o̯-t̪ɛɲ gat̪e-a,I will play with him/her.,,0.7885,0.7885,0.5000,0.0000,0.0000,high
SYN-21187,LOC_NEG_EXIST,ḍhip-re mạhur banuʔ-a,There is no intoxicants in/at shore.,তীর-তে নেশাজাতীয় দ্রব্য নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21188,OBJECT_VERB_NEG,am dɔ butru-to ba-m oṛan-a,you do not to avoid with child.,তুমি শিশু এড়িয়ে যাওয়া না।,santali_with_ipa.eaf,113,amɾen gid̪ɾo iskule tʃalao kan-a am-ɾen gid̪ɾo iskule tʃalao kan-a ɑmɾen ɡid̪ɾo iskule t͡ʃɑlɑo kɑnɑ,Did your child go to school?,,0.6051,0.6051,0.3536,0.0000,0.0000,high
SYN-21191,PLACE_VERB,uni dɔ gheola-re bal kan-a,he/she does puncture with hot iron in/at tide.,সে জোয়ার-তে গরম লোহা দিয়ে ফুটো করা।,santali_paradigm_glossed.eaf,12,t̪eheɲ d̪ɔ ɘɖi lɔlɔ t̪eheɲ d̪ɔ ɘɖi lɔlɔ,Today it is very hot.,,0.7163,0.7163,0.2887,0.0000,0.0000,high
SYN-21192,NUM_NOUN_EXIST,eae phak̕ṭkarak̕ minaʔ,There are/is seven emetic.,সাত বমনকারক আছে।,bangla_sentences_glossed.eaf,43,i.ja͡i̯ mahaɾɛ mit̪̚ʔ hap̚t̪a ho.jo.a i.ja͡i̯ maha-ɾɛ mit̪̚ʔ hap̚t̪a ho.jo-a,Seven days make one week.,,0.5901,0.5901,0.3536,0.0000,0.0000,high
SYN-21199,OBJECT_VERB,am dɔ mutul-i bajao-a,"you do impinge, to collide with gable of a house.",তুমি ঘরের চূড়া ধাক্কা লাগা।,santali_with_ipa.eaf,2,hɔɽ minɑ-e ɡiɑ hɔɽ minɑ-e ɡiɑ hɔɽ minɑe ɡiɑ,There are people in the house.,,0.7289,0.7289,0.3536,0.0000,0.0000,high
SYN-21205,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ caṅke kan-a,I am not ravenous.,আমি লোভী নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4330,high
SYN-21220,LOC_NEG_EXIST,hal-re eṅga banuʔ-a,There is no female in/at moisture.,আর্দ্রতা / রস-তে মহিলা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2887,0.0000,0.0000,high
SYN-21224,PLACE_VERB,iɲ dɔ nại-re ńe̱l go̱t̕ kan-a,I do to convoy in/at damuda river.,আমি দামোদর নদী-তে সঙ্গে নিয়ে যাওয়া।,santali_with_ipa.eaf,132,aɭe at̪u gadaʔ ariræ aɭe at̪u gadaʔ ariræ ɑɭe ɑt̪u ɡɑd̪ɑʔ ɑriɾæ,My village is near the river.,,0.5718,0.5718,0.3333,0.0000,0.0000,high
SYN-21227,POSS_NOM,ona dɔ abo-aʔ barahi kan-a,That is we's thick straw rope.,ওটা আমরা-এর খড়ের মোটা দড়ি।,santali_glossed_2.eaf,21,ʈɘnɖi-t̪ɛt̪̚ʔ d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge-ja sɛ kɛʈɛʲc̚ʔ-ge-ja ʈɘnɖi-t̪ɛt̪-ʔ d̪ɔ cɛt̪-ʔ lɛhɛɾ-ge-ja sɛ kɛʈɛʲc-ʔ-ge-ja,Is the stool thin or thick?,,0.5906,0.5906,0.3333,0.0000,0.0000,high
SYN-21228,ADV_VERB,abo dɔ hiḍo hoḍo jo̱k̕ kan-a,we do to sweep in many places.,আমরা অনেক জায়গায় ঝাঁট দিয়ে পরিষ্কার করা।,santali_imperatives_glossed.eaf,39,apɛ ɔkɔ͡i ɔkɔ͡i-ko ɔna ʈoʈʰa calaʔ bapɛ mene-da apɛ ɔkɔ͡i ɔkɔ͡i-ko ɔna ʈoʈʰa calaʔ ba-pɛ mene-da,How many of you do not agree to go to that place?,,0.6192,0.6192,0.5164,0.0000,0.0000,high
SYN-21234,DEMO_ADJ,nɔa dɔ ạdhạriạ kan-a,This is little.,এটা অল্প।,santali_imperatives_glossed.eaf,64,t̪ʰɔɽa t̪ʰɔɽa,Less / Little,,0.6718,0.6365,0.7071,0.0000,0.0000,high
SYN-21240,LOC_EXIST,ḍiṇḍạ-re boksa minaʔ,There is warlock in/at site of a house.,বাড়ির জায়গা-তে পুরুষ জাদুকর আছে।,santali_with_ipa.eaf,2,hɔɽ minɑ-e ɡiɑ hɔɽ minɑ-e ɡiɑ hɔɽ minɑe ɡiɑ,There are people in the house.,,0.7289,0.7289,0.4082,0.0000,0.0000,high
SYN-21245,DEMO_NEG_NOM,ona dɔ pipol dɔ ba-ŋ kan-a,That is not febrifuge fruit.,ওটা জ্বরের ওষুধি ফল নয়।,santali_with_ipa.eaf,134,niɟo ɟdɔ ba-ŋ herem niɟo ɟ-dɔ ba-ŋ herem niɟo ɟd̪ɔ bɑŋ herem,This fruit is not sweet.,,0.6579,0.6579,0.5000,0.0000,0.3780,high
SYN-21246,ADV_VERB,iɲ dɔ din hilok̕ labṛaṅ kan-a,I do to droop daily.,আমি প্রতিদিন ঝুলে পড়া।,santali_new_glossed_1.eaf,36,iɲɾɛn gid̪ɾɛ d̪inɘmko kʰilɘʈɔʔa iɲ-ɾɛn gid̪ɾɛ d̪inɘm-ko kʰilɘʈ-ɔʔ-a,My kids play daily.,,0.6039,0.6039,0.4082,0.0000,0.0000,high
SYN-21250,ADV_VERB,am dɔ apalhet̕ ḍuyuṅ kan-a,you do follow dimly.,"তুমি অস্পষ্টভাবে, ম্লানভাবে অনুসরণ করা।",matthew_santali_glossed_ipa.eaf,35,d̪elɑ pɑɲd͡ʒɑɲme kʰɑŋɡe beret̪kɑt̪eye pɑɲd͡ʒɑkeed̪ɑ d̪elɑ pɑɲd͡ʒɑn-me kʰɑŋɡe beret̪-kɑt̪e-ye pɑɲd͡ʒɑ-ke-d̪ɑ,Follow me and immediately he got up and followed him.,,0.7022,0.7022,0.2887,0.0000,0.0000,high
SYN-21251,SUBJ_ADJ,abo dɔ he̱ne̱m kan-a-bon,we are sweet.,আমরা মিষ্টি।,santali_with_ipa.eaf,134,niɟo ɟdɔ ba-ŋ herem niɟo ɟ-dɔ ba-ŋ herem niɟo ɟd̪ɔ bɑŋ herem,This fruit is not sweet.,,0.7531,0.7531,0.7071,0.0000,0.0000,high
SYN-21255,SUBJ_VERB_NEG_FUTURE,am dɔ ba-m heṛa ghesa-a,you will not to be on good terms.,তুমি সুসম্পর্ক থাকা করবে না।,santali_bangla_glossed.eaf,40,bʰagegecɔ bʰage-ge-cɔ,Good then.,,0.7024,0.7024,0.5000,0.0000,0.0000,high
SYN-21261,SUBJ_ADJ,iɲ dɔ cokak̕ baklak̕ kan-a,I am vexing.,আমি বিরক্তিকর।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7627,0.7627,0.5000,0.0000,0.4330,high
SYN-21264,SUBJ_ADJ,abo dɔ hĩṛĩc̕ kan-a-bon,we are astounding (of pain).,আমরা অসহ্য (ব্যথা)।,santali_new_glossed.eaf,88,uni d̪ɔ ɘɖi d̪uk-ɾɛ mena-ja uni d̪ɔ ɘɖi d̪uk-ɾɛ mena-ja,He/She is in a lot of pain.,,0.8135,0.8135,0.5000,0.0000,0.0000,high
SYN-21270,DEMO_NEG_NOM,ona dɔ sikạri dɔ ba-ŋ kan-a,That is not game trapper.,ওটা শিকারি নয়।,santali_glossed_new_2.eaf,119,t̪eheɲ kʰilɘʈ baŋ ho.jo.a t̪eheɲ kʰilɘʈ baŋ ho.jo-a,There will be no game today.,,0.7441,0.7441,0.4082,0.0000,0.0000,high
SYN-21283,YESNO_ADJ,ona dɔ ropa kan-a?,Is that planted (opp. to self-propagated)?,ওটা কি রোপণকৃত?,santali_with_ipa.eaf,124,iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲ-d̪o huɾu ɾohu iŋ tʃalaʔ kan-a iɲd̪o huɾu ɾohu iŋ t͡ʃɑlɑʔ kɑnɑ,I am going to plant rice.,,0.5974,0.5974,0.2500,0.0000,0.0000,high
SYN-21294,DEMO_NEG_NOM,nɔa dɔ jạbid dɔ ba-ŋ kan-a,This is not safe custody.,এটা হেফাজত নয়।,santali_glossed_new_2.eaf,15,amaʔ d̪aɽan bʰage ho.joʔma am-aʔ d̪aɽan bʰage ho.jo-ʔ-ma,Have a safe journey.,,0.7071,0.7071,0.5000,0.0000,0.0000,high
SYN-21296,OBJECT_VERB_NEG,uni dɔ bhado̱r-to ba-e akham dukham-a,he/she does not anxious with august-September (month).,সে ভাদ্র মাস দুশ্চিন্তাগ্রস্ত না।,santali_glossed_2.eaf,14,uni-jaʔ umɘɾ gɛl cand̪o uni-jaʔ umɘɾ gɛl cand̪o,He is 10 months old.,,0.7121,0.7121,0.3536,0.0000,0.0000,high
SYN-21300,OBJECT_VERB_NEG,uni dɔ eṅgam-to ba-e ader-a,he/she does not insert / place carefully with expletive.,সে পূরণকারী শব্দ প্রবেশ করানো না।,santali_new_glossed_1.eaf,55,husi.yɘɾt̪ɛ calaʔmɛ husi.yɘɾ-t̪ɛ calaʔ-mɛ,Go carefully.,,0.6352,0.6352,0.3536,0.0000,0.0000,high
SYN-21303,POSS_NOM,nɔa dɔ am-aʔ cintạ kan-a,This is you's thought.,এটা তুমি-এর চিন্তা।,santali_glossed_new_3.eaf,81,amd̪ɔ cɛt̪ʔ noa̯ ni̯ɘt̪ɛ ɟahanaʔɛm ganɖɔnakad̪a am-d̪ɔ cɛt̪ʔ nɔa̯ ni̯ɘ-t̪ɛ ɟahan-aʔ-ɛ-m ganɖ-ɔn-akad-a,Have you thought about it?,,0.7771,0.7771,0.7071,0.0000,0.0000,high
SYN-21309,PLACE_VERB,iɲ dɔ ḍhelak-re tebak̕ kan-a,I do to forestall in/at clod of earth.,আমি মাটির ঢেলা-তে আগেভাগে করা।,santali_matthew_glossed(1).eaf,21,ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe,You are the salt of the earth.,,0.6811,0.6811,0.4082,0.0000,0.0000,high
SYN-21311,SUBJ_VERB_NEG_PRESENT,abo dɔ ba-bon ne̱l kan-a,we do not to seem.,আমরা মনে হওয়া না।,santali_glossed_new_2.eaf,67,t̪eheɲ pasɛʲcʔ mãhasoi̯ bai̯ hiɟu.a t̪eheɲ pasɛʲcʔ mãhasoi̯ ba-i̯ hiɟu-a,It seems that sir will not come today.,,0.5869,0.5869,0.5000,0.0000,0.0000,high
SYN-21312,ADJ_NOUN,nɔa dɔ akaput tạṛi kan-a,This is a begotten only toddy.,এটা একমাত্র সন্তান তাড়ি।,santali_with_ipa.eaf,29,ɑbɔ bɑnɑr ɡebɔn bɑdɑyɑ ɑr ɛtɑk dɔ bɑkɔ bɑdɑyɑ ɑbɔ bɑnɑr ɡebɔ-n bɑdɑ-yɑ ɑr ɛtɑk dɔ bɑ-kɔ bɑdɑ-yɑ ɑbɔ bɑnɑr ɡebɔn bɑd̪ɑiɑ ɑr ɛtɑk d̪ɔ bɑkɔ bɑd̪ɑiɑ,Only the two of us know.,,0.6221,0.6221,0.2887,0.0000,0.0000,high
SYN-21320,LOC_NEG_EXIST,ḍipu-re ḍagdo̱r banuʔ-a,There is no medical practitioner in/at depot for emigrants.,অভিবাসীদের ডিপো-তে চিকিৎসক নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7549,0.7549,0.2236,0.0000,0.0000,high
SYN-21336,ADV_VERB,am dɔ jab carcao kan-a,you do investigate when.,তুমি যখন অনুসন্ধান করা।,santali_with_ipa.eaf,101,t̪in ɟukʰuem tʃal-a t̪in ɟukʰu-em tʃal-a t̪in ɟukʰuem t͡ʃɑlɑ,When will you go?,,0.7406,0.7406,0.5000,0.0000,0.0000,high
SYN-21340,SUBJ_NEG_ADJ,am dɔ ba-m bhutạṅa kan-a,you are not haunted by a spirit.,তুমি ভূতুড়ে নয়।,santali_matthew_glossed(1).eaf,17,mɔnre renɑd̪ejɔk'kɑnkod̪eko bʰɑɡɑnɑ mɔn-re renɑ-d̪e-jɔk'-kɑn-ko-d̪e-ko bʰɑɡɑ-nɑ,Blessed are the poor in spirit.,,0.5716,0.5716,0.4082,0.0000,0.0000,high
