dataset_file,generated_id,generated_santali,generated_english,generated_bangla,best_gt_source,best_gt_id,best_gt_santali,best_gt_english,best_gt_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,content_word_overlap,content_jaccard,exact_santali_match,exact_english_match,exact_bangla_match,strict_reviewable,weak_auto_match
generated_santali_5k.csv,LLM-000046,un kʰɔn d͡ʒi to̱l,nan,,output_layoutA (1).csv,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔkedɑ,From that time Jesus began to preach and say repent.,,0.1768,0.0000,0.0000,0.0000,0.3536,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000047,uni d̪o o̱ko̱e,nan,,Santali_dataset_parsed.csv,1495,uni,He/She,সে,0.2887,0.0000,0.0000,0.0000,0.5774,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000048,judi,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000049,e̱nhõ̠,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000050,talbhaṅ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000052,ograo,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000053,laeloṭha,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000054,eṭak̕ en lah-a-kate ar bar boeha Sabdae-ren hopon Jakob ar uni-ren boeha Johan-e ñelket'-kina,nan,,output_layoutA (1).csv,37,Ar sen lahakate ar bar boeha Sabdaeren hopon Jakob ar uniren boeha Johane ñelket'kina,Going on from there he saw two other brothers James son of Zebedee and his brother John.,,0.2450,0.0000,0.0000,0.0000,0.4901,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000055,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾa a ɲu kat̪ɛ-t̪ʔ ɘɖi jage,nan,,output_layoutB (1).csv,4,mit̪ʔ-d̪ʰa͡o̯ ɲɛlɛɾasa ɲu-kat̪ɛ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i̯ ge-i̯ t̪ãhɛ-i̯-na.,After consuming once he was very amused and kept eating.,[S1.4] একবার খাওয়ার পর সে অনেক মজা পেল এবং খেতেই থাকলো।,0.1964,0.0000,0.0000,0.0000,0.3928,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000056,ic̕ iʈɘb-o-a noko-d̪ɔ ɘɖi calak,nan,,output_layoutA (1).csv,22,ɘɖi ɟɘst̪i d̪ɔ baŋ lɛhɛɾ-a,Not too thin.,,0.2165,0.0000,0.0000,0.0000,0.4330,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000057,caraṭ,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000058,Na be̱go̱r ajar,nan,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000059,rãk,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000060,mạil,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000061,je lathak̕ erma raj-ge do-e maran-a,nan,,output_layoutA (1).csv,61,laŋga-a-e,He will be tired.,,0.1925,0.0000,0.0000,0.0000,0.3849,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000062,iɲ uni . j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ ku lata,nan,,output_layoutA (1).csv,15,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,Doctor: Does he have a fever?,,0.2010,0.0000,0.0000,0.0000,0.4020,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000063,hɔla ba-i̯ dabao,nan,,Santali_dataset_parsed.csv,417,hɔla,Yesterday,গতকাল,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000064,aɖɛ-pa e ɾejaʔ i jaṅruli . j-oʔ-t̪a-bo-n-a,nan,,output_layoutA (1).csv,61,laŋga-a-e,He will be tired.,,0.1667,0.0000,0.0000,0.0000,0.3333,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000065,bạhni,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000066,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ taben tape,nan,,output_layoutB (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ no̯͡a-i̯ buɟʰhɘ͡o̯-ked-a aɾ suk̚ɾi-e mɛt̪-ad-e-a.,At some point the tiger understood this and told the pig.,[S2.7] একসময় বাঘ এটা বুঝতে পারলো এবং শুকরকে বললো।,0.2402,0.0000,0.0000,0.0000,0.4804,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000067,chãṭ u ɡotɑ Gɑlil d̪i om d̪ɑrɑ d̪ɑrɑ-te-e cetɑko-kɑn,nan,,output_layoutA (1).csv,15,Jisu ɡotɑ Gɑlil d̪isom d̪ɑrɑ d̪ɑrɑte-e cetɑkokɑn,Jesus went around the whole of Galilee teaching.,,0.2132,0.0000,0.0000,0.0000,0.4264,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000068,bo̱do̱lte,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000069,dhatka ɛ ɾaŋga-o-t̪ɛ jatra,nan,,Santali_dataset_parsed.csv,1294,aʲc̚ʔ aʲc̚ʔ t̪ɛ,By Himself/Herself,নিজে নিজে/আপনা-আপনি,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000070,dhidrik en-ak'-kan hor do mitt-en budan hor tuluc'-e jurik'-a,nan,,output_layoutA (1).csv,86,iɲ bond̪ʰu kan-a-e,This is my friend.,,0.1936,0.0000,0.0000,0.0000,0.3873,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000072,koela,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000073,apnar ikɘɾi . j-ɘ d̪ɔ a . j-aʔ aʔ-ɛː oɟh-eked̪-a,nan,,output_layoutA (1).csv,68,d̪aɾe cɔʈ̚-ɾɛ pɔt̪am-ɛ ɲɛl-ked̪-e-kʰan sikɘɾi.j-ɘ d̪ɔ a.j-aʔ aʔ-ɛː soɟh-eked̪-a,"Seeing the dove on the tree, the hunter aimed his arrow at it.",,0.2609,0.0000,0.0000,0.0000,0.5217,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000074,calcạluạ et̪aʔ alɛ ã͡o-t̪ɛ ba ki . ja-gɔʔ-mɛ,nan,,output_layoutA (1).csv,25,gapa set̪aʔ alɛ sã͡ot̪ɛ baski.ja-gɔʔ-mɛ,Have breakfast with us tomorrow morning.,,0.2236,0.0000,0.0000,0.0000,0.4472,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000075,ro̱ṭe̱,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000076,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ enko,nan,,output_layoutB (1).csv,16,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ no̯͡a-i̯ buɟʰhɘ͡o̯-ked-a aɾ suk̚ɾi-e mɛt̪-ad-e-a.,At some point the tiger understood this and told the pig.,[S2.7] একসময় বাঘ এটা বুঝতে পারলো এবং শুকরকে বললো।,0.2509,0.0000,0.0000,0.0000,0.5017,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000079,mano̯͡a t̪inɘʔ-ko ɟɘ he̱re̱l,nan,,Santali_dataset_parsed.csv,1422,t̪inɘʔ mɔ̃ːɟ,How beautiful!,কী সুন্দর!,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000080,hɑe ɑpe ɔ t̪ɔr bɑd̪ɑe-kɔ ɑr pʰɑri i-kɔ pʰɑ iɑrɑ-kɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk iạte ermɑ rɑd͡ʒ-pe iɲ e et̪-etʔ-kɑn-ɑ,nan,,output_layoutA (1).csv,58,hɑe ɑpe sɔst̪ɔr bɑd̪ɑekɔ ɑr pʰɑrisikɔ pʰɑsiɑrɑkɔ d̪ɔ ente ɑpe d̪ɔ nɔrɔk sɑmɑnre sermɑ rɑd͡ʒpe iɲ eset̪etʔkɑnɑ,Woe to you teachers of the law and Pharisees you hypocrites you shut the door of the kingdom of heaven in people's faces.,,0.1845,0.0000,0.0000,0.0000,0.3689,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000081,ɛt̪aʔ-ɾɛ beɾet̪-kat̪ɛ t̪i ɟaŋga ɘɾup- apʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ i adhar,nan,,Santali_dataset_parsed.csv,1369,sɛt̪aʔɾɛ beɾet̪̚ʔkat̪ɛ t̪i ɟaŋga ɘɾup̚ʔsapʰa kat̪ɛ ɟɔm ɲu baɽa kat̪ɛ iskuliɲ calaʔkan tahɛ̃kana.,"I used to wake up in the morning, wash my hands and legs, eat food and go to school.",সকালে ঘুম থেকে উঠে হাতমুখ ধুয়ে খাবার খেয়ে স্কুলে যেতাম।,0.2402,0.0000,0.0000,0.0000,0.4804,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000082,end̪e-kʰan ma iʔ-ko met̪ae ɟi ini,nan,,output_layoutA (1).csv,5,end̪ekʰan masiʔ-ko met̪ae ɟisu d̪oɲ t͡ʃekajeːa,What shall I do then with Jesus who is called Christ?,,0.1336,0.0000,0.0000,0.0000,0.2673,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000083,eraṇdo̱m sunum,nan,,output_layoutA (1).csv,62,sunum id̪ilɘgit̪ʔ bɔt̪ɔlɛm ɘguoakad̪a,Did you bring a bottle to take the oil?,,0.1768,0.0000,0.0000,0.0000,0.3536,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000084,samna sạmni u d̪o Gɑlil kʰon Jord̪ɑn-te Johɑn tʰen-e hec'-enɑ,nan,,output_layoutA (1).csv,7,Jisu d̪o Gɑlil kʰon Jord̪ɑnte Johɑn tʰene hec'enɑ,Jesus came from Galilee to the Jordan to John.,,0.2774,0.0000,0.0000,0.0000,0.5547,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000085,ḍhoṅka gạruṛ ɛɾɛɲ-a,nan,,Santali_dataset_parsed.csv,833,ɟɘɾuɽ bɘnu.a.,Doctor: No need to do that.,ডাক্তার: দরকার নেই।,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000086,digdha tahẽ̱ tuluc̕,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000087,paṭa ãɔ̯-t̪ɛ ni̯ɘ-t̪ɛ alɛ pɔɾɔb-le mɛn-oc-i̯-a,nan,,output_layoutB (1).csv,97,sanam-ko sã͡o̯-t̪ɛ ni̯͡ɘ-t̪ɛ alɛ pɔɾɔb-lɛ mɛn-co-i̯-a.,Pradeep: We want to celebrate the festival with everyone.,[S8.20] প্রদীপ: সবাইকে সাথে নিয়ে আমরা উৎসব করতে চাই।,0.2611,0.0000,0.0000,0.0000,0.5222,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000088,bạhu ɛɾma-ɾɛ goɖo iɲ-aʔ baɽgi-ɾɛ a͡i̯ma hoɽo-ko ɟɔm giɖi-ked̪-a,nan,,output_layoutA (1).csv,110,iɲ-d̪o bɔ-iɲ ɟɔm-a,"No, I will not eat.",,0.1793,0.0000,0.0000,0.0000,0.3586,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000092,hulmạl -kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,nan,,output_layoutA (1).csv,32,cɛ̃ɽɛ̃-ko-aʔ cɛɾɔbɛɾɔ aɲɟɔm-t̪ɛ alɛ-jaʔ mɔn d̪ɔ ɾɘs-kɛ-t̪ɛ pɛɾɛɟ-ɔʔ-a,Hearing the birds' chirping makes you feel better.,,0.2635,0.0000,0.0000,0.0000,0.5270,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000093,ucit,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000094,lạuchạr,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000095,ape,nan,,output_layoutA (1).csv,97,tʃepe rohoia ape-d̪o,What crop do you cultivate?,,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000096,bao,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000097,acel pacel,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000098,iń,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000100,Ar onko amaner-e etak' boron-en-a uni-ak' meta-ha do sisir dak̕,nan,,output_layoutA (1).csv,70,uni mit't'en moɟ gati kɔɽa kan-a-e,He is a good friend.,,0.1633,0.0000,0.0000,0.0000,0.3266,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000101,bạbure aɖe-kana,nan,,output_layoutA (1).csv,80,unkinkin ɾɔɾɔɽ kana,They the two are saying.,,0.1667,0.0000,0.0000,0.0000,0.3333,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000102,dundu,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000103,jãhãe,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000104,ɑr ɑleɑkʔ d̪ɔ oka -kɔ-le ikɑɑkɑt̪ʔ-t̪ɑ-kɔ,nan,,output_layoutA (1).csv,6,un kʰɔn d͡ʒisu d̪ɔ pɔpɔrtʃɑr ɑr memene ehɔpʔkedɑ,From that time Jesus began to preach and say repent.,,0.1250,0.0000,0.0000,0.0000,0.2500,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000106,Enhilok' Ji u do orak' khon odok onko,nan,,output_layoutA (1).csv,42,Enhilok' Jisu do orak' khon odok senkate doreão arer eye durup'ena,That same day Jesus went out of the house and sat by the sea.,,0.2552,0.0000,0.0000,0.0000,0.5103,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000107,ɑd̪ɔ d͡ʒɔhɑn kɑid͡ʒɔr-ɑ-ket̪-e mɑ tstopa,nan,,output_layoutA (1).csv,1,uni d̪ɔ iɲren peɽɑ kɑn-ɑ-e,She is my guest.,,0.1336,0.0000,0.0000,0.0000,0.2673,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000108,gɔgɔ pɘɾ tokraṛ i baŋ baɲca-o-ă-ʔ-a,nan,,output_layoutA (1).csv,14,baŋ ceka.a,No problem.,,0.1826,0.0000,0.0000,0.0000,0.3651,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000110,oŋko ɛnɛc-ʔ- bạdli ɛlɛt̪ʔ-len-kʰan pɔɾɔb ɘɖi ɾɘ kɘ-ge ho . j-o-a,nan,,output_layoutB (1).csv,101,oŋko ɛnɛc̚ʔ-seɾeɲ-ɾɛ-ko sɛlɛt̪ʔ-lɛn-kʰan pɔɾɔb ɘɖi ɾɘskɘ-ge ho.j-o-a.,"Arka: If they participate in dancing and singing, the festival will be more joyous.",[S8.24] অর্ক: নাচ-গানে তারা অংশগ্রহণ করলে উৎসব অনেক আনন্দের হবে।,0.2812,0.0000,0.0000,0.0000,0.5625,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000111,jhoṛa baṅ do̱,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k.csv,LLM-000112,leṭha,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000001,kạpil gại,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000002,cạndi,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000003,you do not di them pect with book .,,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.0791,0.0000,0.0000,0.0000,0.1581,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000004,udrạṅ mala,,,output_layoutA (1).csv,125,hɔʈɔʔ mala,pendant,,0.2500,0.0000,0.0000,0.0000,0.5000,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000005,kạliạ jirạ algam minaʔ,,,output_layoutA (1).csv,3,iɲ t̪ʰen gae minaʔ-a,I have a cow.,,0.1118,0.0000,0.0000,0.0000,0.2236,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000006,There are/i two day-hor ṭiko̱r ṭo̱ko̱r .,,,output_layoutA (1).csv,32,Nelpe mitten murhuc jom hor heckateye sewawadea are metadea E Probhu sanalem khanem sapha dareana,A man with leprosy came and worshipped him saying Lord if you are willing you can make me clean.,,0.0913,0.0000,0.0000,0.0000,0.1826,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000007,do cạuchal,,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000008,ṭan bat,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000009,we did di plea bhekuạ .,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000010,top,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000011,we do recruit in/at mall hou kạrni .,,,output_layoutA (1).csv,46,Ar in ho am in metamkana am do Patras kanam ar noa catanire inakkalisiañ benaoa,And I tell you that you are Peter and on this rock I will build my church.,,0.1021,0.0000,0.0000,0.0000,0.2041,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000012,he/ he doe divert in/at even dhukṛi of Tauru .,,,output_layoutA (1).csv,109,he ɟɔm-a,"Yes, I will eat.",,0.0962,0.0000,0.0000,0.0000,0.1925,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000013,ma . gaḍlak̕ goḍlok,,,output_layoutA (1).csv,109,ma.jam,blood,,0.2041,0.0000,0.0000,0.0000,0.4082,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000014,I did to clo bas .,,,Santali_dataset_parsed.csv,1730,cas bas,To Cultivate,চাষ করা,0.1581,0.0000,0.0000,0.0000,0.3162,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000015,you do infringe with impul akal .,,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.0913,0.0000,0.0000,0.0000,0.1826,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000016,you do out-ca ro̱ṅ tealthily .,,,Santali_dataset_parsed.csv,328,iɲ miʔ kap̚ ca imɘɲmɛ.,Give me a cup of tea.,আমাকে এক কাপ চা দিন তো !,0.0913,0.0000,0.0000,0.0000,0.1826,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000017,ạika,nan,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000018,mambṛa mạmbṛi,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000019,Thi i a unvarni hed radiance before unri pik̕ṭhạić .,,,output_layoutA (1).csv,34,iɲ-d̪o d̪aka-i ɟom-a,I eat rice.,,0.1361,0.0000,0.0000,0.0000,0.2722,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000020,There i dak̕ daka ual conver ation in/at mi t .,,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.0754,0.0000,0.0000,0.0000,0.1508,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000021,we do to repo ana .,,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.1000,0.0000,0.0000,0.0000,0.2000,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000022,kaṭaha,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000023,he/ he doe not to forbear with corp bhaṛa .,,,output_layoutA (1).csv,109,he ɟɔm-a,"Yes, I will eat.",,0.1021,0.0000,0.0000,0.0000,0.2041,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000024,kạnạri,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000025,bhabna,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000026,gạruṛ,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000027,he/ he doe not diffu ato .,,,output_layoutA (1).csv,109,he ɟɔm-a,"Yes, I will eat.",,0.1291,0.0000,0.0000,0.0000,0.2582,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000028,"we do not refu le̱ne̱be̱t̕ , to with violence .",,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.0791,0.0000,0.0000,0.0000,0.1581,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000029,jhilo,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000030,That i we' ạkhir tancy .,,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.1118,0.0000,0.0000,0.0000,0.2236,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000031,N . kạjiạ,,,output_layoutB (1).csv,82,pɔɾɔb-ɾɛ cɛt̪ʔ cɛt̪ʔ t̪ahɛ̃-n-a?,Pradeep: What will be in the festival?,[S8.5] প্রদীপ: উৎসবে কী কী থাকবে?,0.1443,0.0000,0.0000,0.0000,0.2887,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000032,"you do decline , kạhni rạṛ en .",,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.0913,0.0000,0.0000,0.0000,0.1826,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000033,I do to prepare thread for dyeing with no tamakhur .,,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.0791,0.0000,0.0000,0.0000,0.1581,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000034,Plea gunạk̕ cowl .,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000035,you do not to excu bhar .,,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.0913,0.0000,0.0000,0.0000,0.1826,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000036,bale,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000037,ghera ɛɾɛɲ-a,nan,,Santali_dataset_parsed.csv,833,ɟɘɾuɽ bɘnu.a.,Doctor: No need to do that.,ডাক্তার: দরকার নেই।,0.1667,0.0000,0.0000,0.0000,0.3333,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000038,calan,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000039,Ado Johan Kaijor-a-ket-e Ma koraeṭhi,nan,,output_layoutA (1).csv,61,laŋga-a-e,He will be tired.,,0.2041,0.0000,0.0000,0.0000,0.4082,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000040,we will di per ạrsiń bạrsiń .,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,false,true,false,false,false
generated_santali_5k_all_data.csv,LLM-000041,"Do we victimi ḍaṇḍa , to ?",,,output_layoutA (1).csv,57,iɲ-do-iɲ laŋga-len-a,I'm not tired.,,0.1000,0.0000,0.0000,0.0000,0.2000,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000042,we have one morti aṅgur .,,,output_layoutA (1).csv,23,iɲ kʰon d̪aɾeaniʔ iɲ t̪ajom-t̪e d̪aɾaekana one uniʔak' kʰaɾpa ɾeak' t̪onol hɔ̃ eŋɡot̪'-kat̪e ɾaɾaet̪ae lek d̪oɲ baɲ kan,"After me comes he who is mightier than I, the strap of whose sandals I am not worthy to stoop down and untie.",,0.0513,0.0000,0.0000,0.0000,0.1026,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000044,he/ he will not to tantali jhạlte̱t̕ .,,,output_layoutA (1).csv,109,he ɟɔm-a,"Yes, I will eat.",,0.1179,0.0000,0.0000,0.0000,0.2357,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000045,That i radiance before unri jańjal .,,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.1021,0.0000,0.0000,0.0000,0.2041,0,0.0000,false,false,false,false,false
generated_santali_5k_all_data.csv,LLM-000046,I do di po suhi .,,,output_layoutA (1).csv,99,oko i heʔ i-na,Who came?,,0.1118,0.0000,0.0000,0.0000,0.2236,0,0.0000,false,false,false,false,false
