generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-00270,IMPERATIVE,aṛgoṅgar me,"Please defraud, to.",প্রতারণা করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00272,SUBJ_VERB_PRESENT,uni dɔ caḍo kan-a-e,he/she does immerse.,সে ডুবানো।,santali_with_ipa.eaf,78,uni-d̪o iɲ goɡo kan-a-e uni-d̪o iɲ goɡo kan-a-e unid̪o iɲ ɡoɡo kɑnɑe,She is my mother.,,0.2582,0.0000,0.0000,0.0000,0.5164,low
SYN-00273,SUBJ_VERB_NEG_PRESENT,abo dɔ ba-bon bhak kan-a,we do not issue forth.,আমরা বেরিয়ে আসা না।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00274,SUBJ_ADJ,uni dɔ ḍạṭhi kan-a-e,he/she is clamant.,সে জোরালো।,santali_with_ipa.eaf,78,uni-d̪o iɲ goɡo kan-a-e uni-d̪o iɲ goɡo kan-a-e unid̪o iɲ ɡoɡo kɑnɑe,She is my mother.,,0.2582,0.0000,0.0000,0.0000,0.5164,low
SYN-00275,DEMO_ADJ,nɔa dɔ e̱k jo̱nto̱r kan-a,This is alike.,এটা একই রকম।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00277,DEMO_NOM,nɔa dɔ o̱ṛmo̱c̕ kan-a,This is bug.,এটা পোকা।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00279,SUBJ_VERB_FUTURE,uni dɔ gasao-a,he/she will to rub.,সে ঘষা করবে।,santali_glossed_new_2.eaf,126,uni uni,He/She.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00280,SUBJ_VERB_NEG_PRESENT,abo dɔ ba-bon do̱m kan-a,we do not be invigorated.,আমরা বল পাওয়া না।,santali_with_ipa.eaf,55,ba-e ɾesʔk kan-a ba-e ɾesʔk kan-a bɑe ɾesʔk kɑnɑ,He isn't happy.,,0.2143,0.0000,0.0000,0.0000,0.4286,low
SYN-00281,IMPERATIVE,dạbṛi maṅgal me,Please wherret.,তাড়া করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00283,SUBJ_ADJ,am dɔ buṛuc̕ huṛuc̕ kan-a-m,you are slippery.,তুমি পিচ্ছিল।,santali_glossed_1.eaf,63,am cɛt̪̚ʔlɛka mɛnama? am cɛt̪ʔ-lɛka mena-m-a? am | cɛt̪ʔ-lɛka | mena-m-a,Uncle: How are you?,[S7.3] কাকা: তুমি কেমন আছো?,0.2598,0.0000,0.0000,0.2887,0.4009,low
SYN-00284,POSS_NOM,nɔa dɔ uni-aʔ dham kan-a,This is he/she's tumult.,এটা সে-এর হইচই।,santali_glossed_new.eaf,15,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,Doctor: Does he have a fever?,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00285,SUBJ_ADJ,abo dɔ caraṭ kan-a-bon,we are scorching.,আমরা ঝলসানো।,santali_glossed_1.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja. alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-le-a. alɛ | ɟɔt̪ɔ-hɔɽ | mɔ̃ɟ-ge | mena-le-a,Nephew: We are all fine.,[S7.5] ভাতিজা: আমরা সবাই ভালো আছি।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00287,SUBJ_VERB_PAST,am dɔ tilki bilki-len-a,you did to be elated.,তুমি উল্লসিত হওয়া করেছিল।,santali_glossed_new_2.eaf,125,am am,You.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00288,IMPERATIVE,alae phulạe me,Please meddle.,"হস্তক্ষেপ করা, নাক গলানো।",santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.1701,0.0000,0.0000,0.1890,0.0000,low
SYN-00289,OBJECT_VERB_NEG,abo dɔ cạmuk-to ba-bon manta-a,we do not to reconcile with whip.,আমরা চাবুক মিলন করানো না।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.1961,0.0000,0.0000,0.0000,0.3922,low
SYN-00290,POSS_EXIST,am-aʔ mit't'e saṇḍ minaʔ,you have one bull.,তুমি একটি ষাঁড় আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00292,YESNO_VERB,iɲ dɔ ạṛuk̕ dhạṛuk̕ kan-a?,Do I drag?,আমি কি টেনে নিয়ে যাওয়া?,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00294,DEMO_NEG_NOM,ona dɔ ṭạṅgi dɔ ba-ŋ kan-a,That is not dovecot.,ওটা কবুতরখানা নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00297,PROHIBITIVE,alɔ-m badao-a,"Do not appoint, to.",নিয়োগ করা না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00298,OBJECT_VERB,am dɔ hunạr-i kocoṛ-a,you do to hop with art.,তুমি শিল্প / কলা লাফিয়ে চলা।,santali_glossed_new_2.eaf,125,am am,You.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00299,DEMO_NEG_NOM,ona dɔ aṭa saṭa dɔ ba-ŋ kan-a,That is not victuals.,ওটা খাবার / খাদ্যসামগ্রী নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00300,PLACE_VERB,uni dɔ nikạs-re andha kan-a,"he/she does gull, to in/at outlet.",সে বেরোনোর পথ-তে ঠকানো।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00302,POSS_NOM,nɔa dɔ uni-aʔ comol kan-a,This is he/she's trepidation.,এটা সে-এর আতঙ্ক।,santali_glossed_new.eaf,15,uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a uni.j-aʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛn-a-a,Doctor: Does he have a fever?,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00303,SUBJ_VERB_FUTURE,am dɔ halaṅ-a,you will to amass.,তুমি জড়ো করা / সঞ্চয় করা করবে।,santali_glossed_new_2.eaf,125,am am,You.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00305,DEMO_NEG_NOM,ona dɔ poṇḍ po̱rdho̱l dɔ ba-ŋ kan-a,That is not leucorrhoea.,ওটা শ্বেতপ্রদর নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00306,NUM_NOUN_EXIST,bar ge̱l do̱lbado̱l minaʔ,There are/is twenty barter.,বিশ বিনিময় আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00307,SUBJ_VERB_PAST,abo dɔ labo̱j-len-a,we did to entertain.,আমরা আপ্যায়ন করা / বিনোদন দেওয়া করেছিল।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00308,PROHIBITIVE,alɔ-m lagan bagan-a,Do not to invest.,বিনিয়োগ করা না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00311,PROHIBITIVE,alɔ-m tobo-a,Do not to be cloudy.,মেঘলা হওয়া না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00312,ADV_VERB,iɲ dɔ khạ̃idu tolao kan-a,I do to assess perpendicular.,আমি লম্বভাবে মূল্যায়ন করা।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00314,ADV_VERB,iɲ dɔ caṅ cuṅ geraṅ kan-a,I do to bewail completely.,আমি পুরোপুরি বিলাপ করা।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2315,0.0000,0.0000,0.0000,0.4629,low
SYN-00317,DEMO_NEG_ADJ,ona dɔ ba-ŋ be̱juri kan-a,That is not unequal.,ওটা অসমান নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00325,POSS_EXIST,am-aʔ mit't'e gạjilal minaʔ,you have one traditional hero.,তুমি একটি ঐতিহ্যবাহী বীর আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00329,POSS_NOM,nɔa dɔ abo-aʔ begar kan-a,This is we's forced labour.,এটা আমরা-এর জোর খাটানো শ্রম।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00332,ADV_VERB,uni dɔ heṛan abjoṛ kan-a,he/she does impeded intensely.,সে তীব্রভাবে বাধাপ্রাপ্ত হওয়া।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00339,YESNO_ADJ,ona dɔ akul bạkul kan-a?,Is that confounded?,"ওটা কি হতবুদ্ধি, বিভ্রান্ত?",santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2041,0.0000,0.0000,0.0000,0.4082,low
SYN-00341,SUBJ_VERB_PRESENT,abo dɔ ho̱ya̠ kan-a-bon,we do to shave.,আমরা কামানো।,santali_glossed_1.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja. alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-le-a. alɛ | ɟɔt̪ɔ-hɔɽ | mɔ̃ɟ-ge | mena-le-a,Nephew: We are all fine.,[S7.5] ভাতিজা: আমরা সবাই ভালো আছি।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00346,OBJECT_VERB,abo dɔ nahe̱l gaḍa-i ạnhũṭ-a,"we do oppose, to with furrow.",আমরা লাঙলের দাগ বিরোধিতা করা।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00347,DEMO_ADJ,nɔa dɔ lagan kan-a,This is appointed.,এটা নির্ধারিত।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00348,DEMO_NEG_NOM,ona dɔ go̱ro̱b dɔ ba-ŋ kan-a,That is not foetus.,ওটা ভ্রূণ নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00356,PROHIBITIVE,alɔ-m buṭuń-a,Do not throb.,স্পন্দিত হওয়া না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00357,DEMO_NOM,nɔa dɔ laṇḍ kan-a,This is term of defiance.,এটা অবজ্ঞাসূচক শব্দ।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00358,PROHIBITIVE,alɔ-m kucạ-a,Do not to be flexed (limb).,বাঁকানো না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00359,PROHIBITIVE,alɔ-m hũṛũ-a,Do not to dose / to snooze.,ঝিমিয়ে পড়া / তন্দ্রাচ্ছন্ন হওয়া না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00361,YESNO_VERB,abo dɔ kobak̕ kan-a?,Do we to hack?,আমরা কি কুপিয়ে কাটা?,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00362,SUBJ_VERB_PAST,uni dɔ caṭpaṭao-len-a,he/she did writhe.,সে ছটফট করা করেছিল।,santali_with_ipa.eaf,38,uni oɽae sen-len-a uni oɽae sen-len-a uni oɽɑe senlenɑ,He went home.,,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00363,SUBJ_VERB_PAST,am dɔ chiṇḍạu-len-a,you did arbitrate.,তুমি সালিশি করা করেছিল।,santali_glossed_new_2.eaf,125,am am,You.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00365,DEMO_NEG_NOM,nɔa dɔ borga dɔ ba-ŋ kan-a,This is not rafter.,এটা কড়ি নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00366,IMPERATIVE,kaṛkaṛao me,Please to harden.,শক্ত করা।,santali_glossed_1.eaf,27,inʈaɾneʈ̚t̪ɛm ɔlɔʔ paɽha͡o̯ d̪aɽe.jaʔa. inʈaɾneʈ̚-t̪ɛ-m ɔlɔʔ paɽha͡o̯ d̪aɽe-aʔ-a. inʈaɾneʈ̚-t̪ɛ-m | ɔlɔʔ | paɽha͡o̯ | d̪aɽe-aʔ-a,We can even study on the internet/ online.,[S3.10] ইন্টারনেটে/ অনলাইনে পড়াশোনা করা যায়।,0.2405,0.0000,0.0000,0.2673,0.0000,low
SYN-00369,SUBJ_VERB_PAST,iɲ dɔ besao-len-a,I did mock.,আমি উপহাস করা করেছিল।,santali_with_ipa.eaf,57,iɲ-do-iɲ laŋga-len-a iɲ-do-iɲ laŋga-len-a iɲd̪oiɲ lɑŋɡɑlenɑ,I'm not tired.,,0.2535,0.0000,0.0000,0.0000,0.5071,low
SYN-00371,DEMO_NOM,nɔa dɔ ạuṛi kan-a,This is straw.,এটা খড়।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00373,OBJECT_VERB_NEG,abo dɔ hurma-to ba-bon hirlạ-a,we do not to confide in with cinders (glowing).,আমরা জ্বলন্ত ছাই / অঙ্গার বিশ্বাস করে বলা / আস্থা রাখা না।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.1961,0.0000,0.0000,0.0000,0.3922,low
SYN-00374,PLACE_VERB,am dɔ bhugạk̕-re rạkhi jogao kan-a,you do to economise in/at cave.,তুমি গুহা-তে সাশ্রয় করা।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1768,0.0000,0.0000,0.0000,0.3536,low
SYN-00375,IMPERATIVE,bohoe me,Please rinse.,ধুয়ে ফেলা।,santali_glossed_new_2.eaf,44,lahasɛʲcʔ calaʔme laha-sɛʲcʔ calaʔ-me,Walk forward.,,0.1443,0.0000,0.0000,0.0000,0.2887,low
SYN-00377,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ mil kan-a,I do not regard.,আমি সম্মান / বিবেচনা না।,santali_with_ipa.eaf,86,iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kan-a-e iɲ bond̪ʰu kɑnɑe,This is my friend.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00379,DEMO_NOM,ona dɔ bolahaṭ kan-a,That is summons.,ওটা তলব।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00380,PLACE_VERB,uni dɔ hara-re istopa kan-a,he/she does to relinquish in/at hill.,সে পাহাড়-তে ত্যাগ করা।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00386,NUM_NOUN_EXIST,ge̱l mõ̠ṛẽ̱ hạkim minaʔ,There are/is fifteen magistrate.,পনেরো ম্যাজিস্ট্রেট আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00387,OBJECT_VERB,iɲ dɔ ḍãḍa haso-i jạrib-a,I do to survey with lumbago.,আমি কোমরের ব্যথা জরিপ করা।,santali_with_ipa.eaf,34,iɲ-d̪o d̪aka-i ɟom-a iɲ-d̪o d̪aka-i ɟom-a iɲd̪o d̪ɑkɑi ɟomɑ,I eat rice.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00388,PROHIBITIVE,alɔ-m geraṅ-a,Do not to bewail.,বিলাপ করা না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00389,DEMO_NOM,nɔa dɔ ro̱go̱r kan-a,This is cupidity.,এটা লোভ।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00393,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e poṭor kan-a,he/she does not to denude.,সে উন্মুক্ত করা না।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00394,SUBJ_VERB_FUTURE,abo dɔ leṭaṅ-a,we will to retard.,আমরা বিলম্বিত করা করবে।,santali_glossed_new_2.eaf,124,abo abo,We.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00395,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e haraṛ kan-a,he/she does not to transfix.,সে বিদ্ধ করা না।,santali_with_ipa.eaf,39,uni oɽae ba-e sen-kan-a-e uni oɽae ba-e sen-kan-a-e uni oɽɑe bɑe senkɑnɑe,He didn't go home.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00397,DEMO_NOM,nɔa dɔ ḍabha kan-a,This is pummelo.,এটা বাতাবি লেবু।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.2236,0.0000,0.0000,0.0000,0.4472,low
SYN-00398,DEMO_NOM,nɔa dɔ lilạ kan-a,This is sight.,এটা দৃষ্টি।,santali_glossed_1.eaf,80,"hɛ̃ː, no̯͡a d̪ɔ mit̪̚ʔʈɛn bʰage hudis. hɛ̃, no̯͡a d̪ɔ mit̪ʔ-ʈɛn bʰage hudis. hɛ̃ | no̯͡a | d̪ɔ | mit̪ʔ-ʈɛn | bʰage | hudis","Pradeep: Yes, it's a great/good idea.","[S8.3] প্রদীপ: হ্যাঁ, এটা একটা দারুণ চিন্তা।",0.2250,0.0000,0.0000,0.2500,0.0000,low
SYN-00400,NUM_NOUN_EXIST,irạl pitol minaʔ,There are/is eight brass.,আট পিতল আছে।,santali_glossed_1.eaf,103,ʈʰikge.ja. ʈʰik-ge-a. ʈʰik-ge-a,Arka: Okay.,[S8.26] অর্ক: ঠিক আছে।,0.2324,0.0000,0.0000,0.2582,0.0000,low
SYN-00404,POSS_NOM,nɔa dɔ abo-aʔ akhroṭ kan-a,This is we's walnut.,এটা আমরা-এর আখরোট।,santali_with_ipa.eaf,54,ɾesʔk kan-a ɾesʔk kan-a ɾesʔk kɑnɑ,He's happy.,,0.1890,0.0000,0.0000,0.0000,0.3780,low
SYN-00405,IMPERATIVE,khadrak̕ khodrok̕ me,Please jagged.,খাঁজকাটা।,santali_glossed_new_2.eaf,44,lahasɛʲcʔ calaʔme laha-sɛʲcʔ calaʔ-me,Walk forward.,,0.1179,0.0000,0.0000,0.0000,0.2357,low
SYN-00407,POSS_EXIST,am-aʔ mit't'e mahal minaʔ,you have one street.,তুমি একটি রাস্তা আছে।,santali_with_ipa.eaf,66,iɲ-aʔ mit't'e boi minaʔ iɲ-aʔ mit't'e boi minaʔ iɲɑʔ mitʔte boi minɑʔ,I have a book.,,0.2988,0.0000,0.0000,0.0000,0.5976,low
SYN-00411,SUBJ_VERB_FUTURE,uni dɔ molao-a,he/she will to polish.,সে পালিশ করা করবে।,santali_glossed_new_2.eaf,126,uni uni,He/She.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
SYN-00413,SUBJ_VERB_NEG_PRESENT,am dɔ ba-m khaeda khạidi kan-a,you do not to trample.,তুমি পায়ে পিষে ফেলা না।,santali_see_paradigm.eaf,71,am bam ɲɛla am ba-m ɲɛl-a,You will not see.,,0.2673,0.0000,0.0000,0.0000,0.5345,low
SYN-00414,DEMO_NEG_ADJ,nɔa dɔ ba-ŋ haḍrap̕ kan-a,This is not forceful.,এটা জোরালো নয়।,santali_with_ipa.eaf,136,niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟa iŋʔ kɔlɔm ba-ŋ kan-a niɟɑ iŋʔ kɔlɔm bɑŋ kɑnɑ,This is not my pen.,,0.2390,0.0000,0.0000,0.0000,0.4781,low
SYN-00418,PROHIBITIVE,alɔ-m bhãwãr-a,Do not inure.,অভ্যস্ত করা না।,santali_with_ipa.eaf,59,laŋga-a-m laŋga-a-m lɑŋɡɑɑm,You'll get tired.,,0.2500,0.0000,0.0000,0.0000,0.5000,low
