file,annotation_id,annotation_type,tier_id,tier_std,parent_tier,linguistic_type,parent_annotation_id,start_ms,end_ms,value
santali_glossed_1.eaf,a1899,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1175,,,good
santali_glossed_1.eaf,a1900,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1176,,,CAUS-EMPH
santali_glossed_1.eaf,a1901,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1177,,,for
santali_glossed_1.eaf,a1902,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1178,,,one-CLF.HUM
santali_glossed_1.eaf,a1903,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1179,,,committee
santali_glossed_1.eaf,a1904,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1180,,,make
santali_glossed_1.eaf,a1905,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1181,,,necessary-FIN
santali_glossed_1.eaf,a1906,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1182,,,1SG-GEN
santali_glossed_1.eaf,a1907,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1183,,,mind-LOC
santali_glossed_1.eaf,a1908,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1184,,,happen-MID-PRS-FIN
santali_glossed_1.eaf,a1909,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1185,,,beginning-LOC
santali_glossed_1.eaf,a1910,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1186,,,friend-3PL
santali_glossed_1.eaf,a1911,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1187,,,with-INS
santali_glossed_1.eaf,a1912,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1188,,,discuss
santali_glossed_1.eaf,a1913,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1189,,,necessary-FIN
santali_glossed_1.eaf,a1914,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1190,,,DEM
santali_glossed_1.eaf,a1915,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1191,,,after
santali_glossed_1.eaf,a1916,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1192,,,3PL
santali_glossed_1.eaf,a1917,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1193,,,all
santali_glossed_1.eaf,a1918,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1194,,,what-like-3PL.A
santali_glossed_1.eaf,a1919,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1195,,,say-FIN
santali_glossed_1.eaf,a1920,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1196,,,thus-EMPH
santali_glossed_1.eaf,a1921,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1197,,,rest
santali_glossed_1.eaf,a1922,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1198,,,work
santali_glossed_1.eaf,a1923,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1199,,,happen-FUT-FIN
santali_glossed_1.eaf,a1924,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1200,,,2SG
santali_glossed_1.eaf,a1925,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1201,,,right-3SG.OBJ-2SG.A
santali_glossed_1.eaf,a1926,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1202,,,say-PRF-FIN
santali_glossed_1.eaf,a1927,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1203,,,all-3PL
santali_glossed_1.eaf,a1928,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1204,,,with-INS
santali_glossed_1.eaf,a1929,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1205,,,regarding-INS
santali_glossed_1.eaf,a1930,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1206,,,1PL.EXCL
santali_glossed_1.eaf,a1931,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1207,,,festival-1PL.EXCL.A
santali_glossed_1.eaf,a1932,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1208,,,say-CAUS-EMPH-FIN
santali_glossed_1.eaf,a1933,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1209,,,all-person-3PL
santali_glossed_1.eaf,a1934,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1210,,,help-M.PST-COND
santali_glossed_1.eaf,a1935,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1211,,,all-?-EMPH
santali_glossed_1.eaf,a1936,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1212,,,easy-FIN
santali_glossed_1.eaf,a1937,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1213,,,near-side
santali_glossed_1.eaf,a1938,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1214,,,LOC-GEN
santali_glossed_1.eaf,a1939,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1215,,,school-3PL-LOC
santali_glossed_1.eaf,a1940,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1216,,,1PL.INCL
santali_glossed_1.eaf,a1941,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1217,,,go
santali_glossed_1.eaf,a1942,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1218,,,happen-MID-PROG-1PL.INCL.OBJ-FIN
santali_glossed_1.eaf,a1943,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1219,,,school-GEN.HUM
santali_glossed_1.eaf,a1944,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1220,,,child-3PL
santali_glossed_1.eaf,a1945,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1221,,,1PL.INCL-GEN
santali_glossed_1.eaf,a1946,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1222,,,festival
santali_glossed_1.eaf,a1947,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1223,,,LOC-GEN
santali_glossed_1.eaf,a1948,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1224,,,talk
santali_glossed_1.eaf,a1949,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1225,,,know-CAUS-3PL.OBJ
santali_glossed_1.eaf,a1950,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1226,,,happen-FUT-FIN
santali_glossed_1.eaf,a1951,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1227,,,3PL
santali_glossed_1.eaf,a1952,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1228,,,dance-song-LOC-3PL.A
santali_glossed_1.eaf,a1953,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1229,,,join-M.PST-COND
santali_glossed_1.eaf,a1954,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1230,,,festival
santali_glossed_1.eaf,a1955,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1231,,,very
santali_glossed_1.eaf,a1956,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1232,,,joyful-EMPH
santali_glossed_1.eaf,a1957,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1233,,,happen-FUT-FIN
santali_glossed_1.eaf,a1958,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1234,,,3PL
santali_glossed_1.eaf,a1959,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1235,,,for
santali_glossed_1.eaf,a1960,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1236,,,reward
santali_glossed_1.eaf,a1961,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1237,,,LOC-GEN
santali_glossed_1.eaf,a1962,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1238,,,arrangement
santali_glossed_1.eaf,a1963,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1239,,,keep-PURP
santali_glossed_1.eaf,a1964,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1240,,,happen-MID-FIN
santali_glossed_1.eaf,a1965,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1241,,,right-EMPH-FIN
santali_glossed_1.eaf,a1966,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1242,,,come.HORT
santali_glossed_1.eaf,a1967,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1243,,,work-1PL.INCL.A
santali_glossed_1.eaf,a1968,REF_ANNOTATION,Gloss,gloss,Segmentation,Symbolic_Association,a1244,,,begin-CVB-1PL.EXCL-EMPH
santali_glossed_1.eaf,a5,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a1,,,Glottal-stop ʔ retained morphophonemically; t̪ahɛ̃kana = past copula 'was'.
santali_glossed_1.eaf,a10,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a6,,,muʲc̚ʔ/muc̚ʔ variants = 'ant'; sɔ͡i̯ = smell/scent (N).
santali_glossed_1.eaf,a15,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a11,,,ɲɛɭɛɾasa→ɲɛlɛɾasa (typo: ɭ→l). Reduplication ɲu-ɲu marks habitual/continuous.
santali_glossed_1.eaf,a20,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a16,,,Missing outer brackets in source restored. ked-e-a = 'felt it'; ɲuɲut̪i+ge+i̯ = continuative+focus.
santali_glossed_1.eaf,a25,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a21,,,ɛnɾɛhɔ̃ = concessive 'even so'; -t̪a- progressive marker.
santali_glossed_1.eaf,a30,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a26,,,Leading '. ' deleted in source. a.jaʔ = aʲaʔ 'his/its'.
santali_glossed_1.eaf,a35,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a31,,,Correlative t̪inɘʔ...unɘʔ = 'as much...that much'.
santali_glossed_1.eaf,a40,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a36,,,sahɛ̃t̪ʔ = breath; gɔc̚ʔ = die.
santali_glossed_1.eaf,a45,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a41,,,Stray closing '.ʔ' removed.
santali_glossed_1.eaf,a50,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a46,,,-kin = 3DU subject index; -lɛn- = middle past dual.
santali_glossed_1.eaf,a55,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a51,,,ɘkin = 3DU pronoun; t̪ala 'middle/between'.
santali_glossed_1.eaf,a60,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a56,,,ɔkalɛkat̪ɛhɔ̃ = 'in any way at all'.
santali_glossed_1.eaf,a65,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a61,,,
santali_glossed_1.eaf,a70,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a66,,,miʔ = mit̪ʔ 'one'. Compound past progressive.
santali_glossed_1.eaf,a75,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a71,,,"-kʰan = conditional/temporal 'when, if'."
santali_glossed_1.eaf,a80,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a76,,,-ad- benefactive/applied past.
santali_glossed_1.eaf,a85,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a81,,,
santali_glossed_1.eaf,a90,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a86,,,-m = 2SG agentive index? OR genitive linker; flagged as ?? in fine analysis.
santali_glossed_1.eaf,a95,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a91,,,ɟud̪ɘ-hɔm: -hɔm 'also'.
santali_glossed_1.eaf,a100,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a96,,,-ɔʔ-/-ɔ- middle/passive marker.
santali_glossed_1.eaf,a105,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a101,,,
santali_glossed_1.eaf,a110,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a106,,,-ɾe = LOC variant; baku = ba (NEG) + ku (3PL).
santali_glossed_1.eaf,a115,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a111,,,
santali_glossed_1.eaf,a120,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a116,,,mena = existential 'there is'.
santali_glossed_1.eaf,a125,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a121,,,
santali_glossed_1.eaf,a130,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a126,,,Loanword bɛbɔhaɾ < Beng. byabahār 'use'.
santali_glossed_1.eaf,a135,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a131,,,
santali_glossed_1.eaf,a140,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a136,,,
santali_glossed_1.eaf,a145,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a141,,,ɲɛl-ɲam = compound V 'see-find'.
santali_glossed_1.eaf,a150,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a146,,,
santali_glossed_1.eaf,a155,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a151,,,
santali_glossed_1.eaf,a160,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a156,,,
santali_glossed_1.eaf,a165,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a161,,,
santali_glossed_1.eaf,a170,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a166,,,
santali_glossed_1.eaf,a175,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a171,,,
santali_glossed_1.eaf,a180,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a176,,,Verbless predication.
santali_glossed_1.eaf,a185,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a181,,,mɔ̃ɽɛ-gɛl = 5×10 = 50 (vigesimal/decimal).
santali_glossed_1.eaf,a190,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a186,,,
santali_glossed_1.eaf,a195,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a191,,,
santali_glossed_1.eaf,a200,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a196,,,
santali_glossed_1.eaf,a205,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a201,,,
santali_glossed_1.eaf,a210,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a206,,,
santali_glossed_1.eaf,a215,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a211,,,
santali_glossed_1.eaf,a220,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a216,,,
santali_glossed_1.eaf,a225,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a221,,,
santali_glossed_1.eaf,a230,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a226,,,Verbless predication.
santali_glossed_1.eaf,a235,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a231,,,ɲɛɭ→ɲɛl typo fix.
santali_glossed_1.eaf,a240,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a236,,,
santali_glossed_1.eaf,a245,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a241,,,
santali_glossed_1.eaf,a250,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a246,,,
santali_glossed_1.eaf,a255,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a251,,,babaɔ̯͡aʔ→baba-aʔ; mɛt̪ʔd̪aʔ = 'eye-water' (compound for 'tears').
santali_glossed_1.eaf,a260,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a256,,,bɘɲ = 1SG.NEG; ku- 3PL prefixed.
santali_glossed_1.eaf,a265,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a261,,,aʲc̚ʔ = REFL 'self'.
santali_glossed_1.eaf,a270,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a266,,,
santali_glossed_1.eaf,a275,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a271,,,d̪aka-ut̪u = 'rice-curry' (cooking).
santali_glossed_1.eaf,a280,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a276,,,
santali_glossed_1.eaf,a285,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a281,,,kana͡i̯ = copula 'is.he'.
santali_glossed_1.eaf,a290,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a286,,,
santali_glossed_1.eaf,a295,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a291,,,
santali_glossed_1.eaf,a300,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a296,,,
santali_glossed_1.eaf,a305,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a301,,,hɔpɔn-ba 'son-father' = uncle (kinship term).
santali_glossed_1.eaf,a310,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a306,,,minɘɲɘ→mena-iɲ-a normalized.
santali_glossed_1.eaf,a315,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a311,,,
santali_glossed_1.eaf,a320,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a316,,,
santali_glossed_1.eaf,a325,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a321,,,
santali_glossed_1.eaf,a330,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a326,,,buɖi-gɔ ≈ grandmother (kinship).
santali_glossed_1.eaf,a335,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a331,,,
santali_glossed_1.eaf,a340,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a336,,,
santali_glossed_1.eaf,a345,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a341,,,
santali_glossed_1.eaf,a350,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a346,,,
santali_glossed_1.eaf,a355,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a351,,,-pe = 2PL object index.
santali_glossed_1.eaf,a360,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a356,,,
santali_glossed_1.eaf,a365,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a361,,,hiɟuʔ 'come' + mɛt̪a͡o̯ 'tell.to' compound.
santali_glossed_1.eaf,a370,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a366,,,
santali_glossed_1.eaf,a375,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a371,,,
santali_glossed_1.eaf,a380,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a376,,,
santali_glossed_1.eaf,a385,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a381,,,
santali_glossed_1.eaf,a390,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a386,,,
santali_glossed_1.eaf,a395,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a391,,,abo = 1PL.INCL; -bon = 1PL.INCL agentive.
santali_glossed_1.eaf,a400,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a396,,,
santali_glossed_1.eaf,a405,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a401,,,
santali_glossed_1.eaf,a410,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a406,,,
santali_glossed_1.eaf,a415,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a411,,,
santali_glossed_1.eaf,a420,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a416,,,
santali_glossed_1.eaf,a425,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a421,,,
santali_glossed_1.eaf,a430,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a426,,,
santali_glossed_1.eaf,a435,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a431,,,
santali_glossed_1.eaf,a440,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a436,,,
santali_glossed_1.eaf,a445,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a441,,,
santali_glossed_1.eaf,a450,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a446,,,
santali_glossed_1.eaf,a455,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a451,,,
santali_glossed_1.eaf,a460,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a456,,,
santali_glossed_1.eaf,a465,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a461,,,
santali_glossed_1.eaf,a470,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a466,,,
santali_glossed_1.eaf,a475,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a471,,,
santali_glossed_1.eaf,a480,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a476,,,
santali_glossed_1.eaf,a485,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a481,,,
santali_glossed_1.eaf,a490,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a486,,,
santali_glossed_1.eaf,a495,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a491,,,
santali_glossed_1.eaf,a500,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a496,,,
santali_glossed_1.eaf,a505,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a501,,,
santali_glossed_1.eaf,a510,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a506,,,
santali_glossed_1.eaf,a515,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a511,,,
santali_glossed_1.eaf,a520,REF_ANNOTATION,Notes,notes,Bangla,Symbolic_Association,a516,,,
santali_glossed_2.eaf,a1,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,0,2000,hɔɽmɔɾɛ gid̪ɾɘ hɛʲc̚ʔ t̪a.jɔm t̪a.jɔmge gɔgɔ hɔɽaʔ ɖakt̪aɾ ʈʰɛʲc̚ʔ calaʔ ɟɘɾuɽ-a
santali_glossed_2.eaf,a2,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,2200,4200,nɔŋkan ɔkt̪ɛɾɛ kɘʈiʲc̚ʔ lɘʈu ɟãhãlɛkan ɾu̯͡ɘge baŋ pɔsɽa͡o̯ ho.jo-a
santali_glossed_2.eaf,a3,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,4400,6400,no̯͡a ɔkt̪ɛɾɛ ganɔʔ baŋ ganɔʔ kɘmiko d̪ɔ ɖak̚t̪aɾ ʈʰɛn-kʰɔn baɖa͡i̯ɟɔŋ ho.jo-a
santali_glossed_2.eaf,a4,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,6600,8600,ɔna ɔkt̪ɛ cɛt̪̚ʔ cɛt̪̚ʔ ɟɔm lɛkʰan gid̪ɾɘ aɾ gɔgɔ hɔɽaʔ boge ho.jo-a ɔnahɔ̃ ɲɛl ho.jo-a
santali_glossed_2.eaf,a5,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,8800,10800,ɟahan hamal kɘmi kɘmi͡i̯ d̪ɔ pɛɾɛʲc̚ʔ hɔɽmɔ gɔgɔ hɔɽaʔ baŋ ganɔ-a
santali_glossed_2.eaf,a6,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,11000,13000,hamal hɔɽmɔ gɔgɔ-hɔɽ d̪ɔ bʰage bʰage ɟɔm ɲu em-a-ko ho.jo-a
santali_glossed_2.eaf,a7,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,13200,15200,no̯͡a ɔk̚t̪ɛ bɛgɔɾ ɟɔm-t̪ɛ baŋ t̪ãhɛ̃n ho.jo-a
santali_glossed_2.eaf,a8,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,15400,17400,gɔgɔ hɔɽaʔ hɔɽmɔ ɟɛnɔ ɘɖi ɟɘst̪i baŋ hamal-ɔʔ-t̪a͡i̯ ɔnt̪ɛ-hɔ̃ ɲɛl ho.jo-a
santali_glossed_2.eaf,a9,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,17600,19600,hɔɽmɔ ɘɖi ɟɘst̪i hamal lɛn-kʰan uni gɔgɔ hɔɽaʔ a͡i̯mãlɛkan ɾu̯͡ɘ haso ho͡i̯ d̪aɽe.j-aʔ-a
santali_glossed_2.eaf,a10,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,19800,21800,ɟohaɾ ɖak̚t̪aɾ-ɛm mɛn-ɛd̪-a
santali_glossed_2.eaf,a11,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,22000,24000,hɛɲ mɛn-ɛd̪-a
santali_glossed_2.eaf,a12,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,24200,26200,iɲ-ɾɛn kɔɽa gid̪ɾɘ-ɔ̯͡aʔ huʈgɘɾi-t̪ɛ mãnd̪a aɾ ciɖiɾ ɛhɔb-akan-t̪a-ja
santali_glossed_2.eaf,a13,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,26400,28400,am-ɾɛn gid̪ɾɘ-ɔ̯͡aʔ t̪inɘʔ umɘɾ
santali_glossed_2.eaf,a14,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,28600,30600,uni-jaʔ umɘɾ gɛl cand̪o
santali_glossed_2.eaf,a15,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,30800,32800,uni-jaʔ hɔɽmɔ-ɾɛ cɛt̪̚ʔ ɾu̯͡ɘ mɛna-a
santali_glossed_2.eaf,a16,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,33000,35000,hɔɽmɔ-ɾɛ ɾu̯͡ɘ bɘnu-a t̪ɔbɛ hɔɽmɔ t̪ʰɔɽa lɔlɔ-ge mɛna-a
santali_glossed_2.eaf,a17,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,35200,37200,gid̪ɾɘ-ɔ̯͡aʔ ni̯͡ɘ halɔt̪̚ʔ t̪inɘʔ d̪in-kʰɔn
santali_glossed_2.eaf,a18,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,37400,39400,hɔla ɲind̪ɘ-kʰɔn ni̯͡ɘ halɔt̪̚ʔ ɛhɔp-akan-t̪a-ja
santali_glossed_2.eaf,a19,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,39600,41600,set̪aʔ-kʰɔn uni t̪inɘʔ-d̪ʰa͡o̯-ɛ ʈɘnɖi-jakad-a
santali_glossed_2.eaf,a20,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,41800,43800,set̪aʔ-kʰɔn uni mɔ̃ɽɛ-d̪ʰa͡o̯-ɛ ʈɘnɖi-jakad-a
santali_glossed_2.eaf,a21,ALIGNABLE_ANNOTATION,ref,ref,,utterance,,44000,46000,ʈɘnɖi-t̪ɛt̪̚ʔ d̪ɔ cɛt̪̚ʔ lɛhɛɾ-ge-ja sɛ kɛʈɛʲc̚ʔ-ge-ja
