generated_id,template_id,generated_santali,generated_english,generated_bangla,best_eaf_file,best_eaf_utterance_id,best_eaf_santali,best_eaf_english,best_eaf_bangla,combined_score,english_word_score,english_overlap_score,bangla_overlap_score,santali_overlap_score,confidence
SYN-20842,POSS_NOM,nɔa dɔ uni-aʔ jo̱no̱k̕ kan-a,This is he/she's broom.,এটা সে-এর ঝাঁটা।,santali_glossed_3.eaf,100,ɟɔnɔʔ ɟɔnɔʔ,The Broom,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-20846,LOC_EXIST,dul mit̕-re nata sutạ minaʔ,There is relationship (by marriage) in/at confluence of two rivers.,নদীর সঙ্গম-তে আত্মীয়তা আছে।,santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,0.5929,0.5929,0.4472,0.0000,0.0000,high
SYN-20848,PLACE_VERB,abo dɔ cuạ̃-re aṭhṛẽ kan-a,we do prop in/at spring (water).,আমরা ঝর্ণা-তে ঠেস দেওয়া / ঠেকানো।,lexicon.eaf,199,ʈaɽaŋ d̪in ʈaɽaŋ d̪in,spring,,0.8634,0.8634,0.5774,0.0000,0.0000,high
SYN-20849,ADV_VERB,am dɔ halat̕ chiri biri kan-a,you do split into thin slips partially.,তুমি আংশিকভাবে পাতলা করে কাটা।,santali_glossed_3.eaf,49,et̪aŋ et̪aŋ,Thin,,0.7424,0.7424,0.4472,0.0000,0.0000,high
SYN-20851,OBJECT_VERB_NEG,am dɔ naṅgle-to ba-m darao-a,you do not traverse with thong binding yoke to plough-beam.,তুমি লাঙলের বাঁধন অতিক্রম করা না।,santali_with_ipa.eaf,123,iɲ-d̪o naheli ʃiʔa iɲ-d̪o naheli ʃiʔa iɲd̪o nɑheli ʃiʔɑ,I will drive the plough.,,0.7071,0.7071,0.2887,0.0000,0.0000,high
SYN-20856,SUBJ_NEG_ADJ,uni dɔ ba-e ghesa kan-a,he/she is not familiar with.,সে পরিচিত নয়।,santali_glossed_new_2.eaf,16,sisiɾɟɘoiʲcʔ amaʔ bʰagei̯ hoi̯ ocoi̯ma sisiɾɟɘ-oiʲcʔ am-aʔ bʰage-i̯ ho-i̯ oco-i̯-ma,God/Creator bless you (familiar).,,0.5531,0.5531,0.5000,0.0000,0.0000,high
SYN-20861,NUM_NOUN_EXIST,bar lo̱ho̱k ro̱ṛ minaʔ,There are/is two parable.,দুই উপমা / দৃষ্টান্ত আছে।,santali_new_glossed.eaf,106,baɾ baɾ,Two,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-20870,DEMO_ADJ,nɔa dɔ khạ̃idu kan-a,This is sheer down.,এটা খাড়া নিচে।,santali_imperatives_glossed.eaf,11,ɟɔɟɔm d̪uɽup̚ʔ-pɛ ɟɔɟɔm d̪uɽup̚ʔ-pɛ,Sit down to eat.,,0.6136,0.6136,0.4082,0.0000,0.0000,high
SYN-20871,NUM_NOUN_EXIST,bar batori minaʔ,There are/is two cystic tumour.,দুই সিস্ট টিউমার আছে।,santali_new_glossed.eaf,106,baɾ baɾ,Two,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-20872,LOC_NEG_EXIST,khuạs-re cumạuṛa banuʔ-a,There is no ceremony at marriage sohrae and rice planting in/at mist.,কুয়াশা-তে বিবাহ ও ধান রোপণের অনুষ্ঠান নেই।,santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,0.6219,0.6219,0.3780,0.0000,0.0000,high
SYN-20876,ADV_VERB,iɲ dɔ jãhã ṭhen busạ̃r kan-a,I do be born anywhere.,আমি যেকোনো জায়গায় জন্মগ্রহণ করা।,santali_with_ipa.eaf,12,iɲ d̪ɔ ɔkɑ hɔ̃ bɑ-ɲ cɑlɑokʔ kɑn-ɑ iɲ d̪ɔ ɔkɑ hɔ̃ bɑ-ɲ cɑlɑo-kʔ kɑn-ɑ iɲ d̪ɔ ɔkɑ hɔ̃ bɑɲ t͡ʃɑlɑokʔ kɑnɑ,I am not going anywhere.,,0.6762,0.6762,0.4082,0.0000,0.0000,high
SYN-20881,LOC_NEG_EXIST,kabar gaḍa-re jaṅga banuʔ-a,There is no leg in/at grave.,কবর-তে পা (গোড়ালি থেকে হাঁটু) নেই।,lexicon.eaf,94,ɟaŋga ɟaŋga,leg,,0.8049,0.8049,0.5774,0.0000,0.0000,high
SYN-20882,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ ase̱n kan-a,I do not channel water.,আমি সেচ দেওয়া না।,lexicon.eaf,166,d̪aʔ d̪aʔ,water,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-20891,SUBJ_VERB_PRESENT,iɲ dɔ bojhao kan-a,I do pile up.,আমি স্তূপ করা।,lexicon.eaf,19,bad̪ʰa bad̪ʰa,to tie up,,0.6004,0.6004,0.5000,0.0000,0.0000,high
SYN-20895,SUBJ_VERB_PAST,uni dɔ pharcha-len-a,he/she did to clean.,সে পরিষ্কার করা করেছিল।,santali_glossed_3.eaf,46,sapʰa sapʰa,Clean,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-20906,SUBJ_NEG_ADJ,abo dɔ ba-bon hoe hoe kan-a,we are not without training.,আমরা প্রশিক্ষণহীন নয়।,santali_new_glossed_1.eaf,63,d̪aʔ bɛgɔɾt̪ɛ abo d̯ɔ babon ɟiu̯͡ed̪ɔʔa d̪aʔ bɛgɔɾ-t̪ɛ abo d̯ɔ ba-bon ɟiu̯͡e-d̪ɔʔ-a,We cannot live without water.,,0.5861,0.5861,0.3536,0.0000,0.4193,high
SYN-20907,ADJ_NOUN,nɔa dɔ bhalok̕ be̱g kan-a,This is a frenzied bag.,এটা উন্মত্ত ব্যাগ।,santali_new_glossed (1).eaf,22,unid̪ɔ mit̪̚ʔʈɛn bɛghɔ̃ kiɾiɲa͡i̯ hojoʔa uni-d̪ɔ mit̪̚ʔ-ʈɛn bɛghɔ̃ kiɾiɲ-a͡i̯ hoj-oʔ-a,Have to buy him a bag too.,,0.6452,0.6452,0.3536,0.0000,0.0000,high
SYN-20909,NUM_NOUN_EXIST,turui jholphol minaʔ,There are/is six afterglow of sunset.,ছয় সূর্যাস্তের আভা আছে।,santali_new_glossed.eaf,110,t̪uɾu-i͡ t̪uɾu-i͡,Six,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-20910,ADJ_NOUN,ona dɔ caego jhiṅgạ kan-a,That is a clapper-tongued lady’s finger.,ওটা বাকপটু ঢেঁড়স।,lexicon(1).eaf,88,t̪i kɘʈup̚ʔ t̪i kɘʈup̚ʔ,finger,,1.0000,1.0000,0.5000,0.0000,0.0000,high
SYN-20913,NUM_NOUN_EXIST,turui mocoṅ minaʔ,There are/is six muzzle.,ছয় মুখের অংশ আছে।,santali_new_glossed.eaf,110,t̪uɾu-i͡ t̪uɾu-i͡,Six,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-20914,SUBJ_NEG_ADJ,am dɔ ba-m atom kan-a,you are not all.,তুমি সব / সমগ্র নয়।,santali_glossed_new_3.eaf,65,alɛ ɟɔt̪ɔhɔɽ mɔ̃ɟge menaʔle.ja alɛ ɟɔt̪ɔ-hɔɽ mɔ̃ɟ-ge mena-ʔ-le-a,We are all fine.,,0.6718,0.6103,0.7071,0.0000,0.0000,high
SYN-20919,OBJECT_VERB_NEG,am dɔ banda po̱n-to ba-m coṭok-a,you do not embellish with presents given at marriage.,তুমি বিবাহের উপহার সাজানো না।,santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,0.6147,0.6147,0.5000,0.0000,0.0000,high
SYN-20920,LOC_NEG_EXIST,chatna-re bill banuʔ-a,"There is no bill, account in/at pinnacle.",চূড়া-তে বিল নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-20925,ADV_VERB,iɲ dɔ arhō̠ hạbiloṇḍ kan-a,I do to be destroyed again.,আমি আবার ধ্বংস হওয়া।,santali_imperatives_glossed.eaf,12,aɾhɔ̃ ɾɔɽ-mɛ aɾhɔ̃ ɾɔɽ-mɛ,Say it again.,,0.8534,0.8534,0.5000,0.0000,0.0000,high
SYN-20937,POSS_EXIST,uni-aʔ mit't'e gilạs minaʔ,he/she have one brass drinking vessel.,সে একটি পিতলের পানীয় পাত্র আছে।,lexicon.eaf,54,ɲu ɲu,to drink,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-20939,LOC_EXIST,bela-re lạukạ minaʔ,There is dinghy in/at sun.,সূর্য-তে ছোট নৌকা আছে।,santali_texts_glossed.eaf,27,siɲ cand̪o aɾ hoi talaɾɛ siɲ cand̪ogii ɟit̪ɘoena siɲ-cand̪o aɾ hoi tala-ɾɛ siɲ-cand̪o-gi-i ɟit̪ɘ-oena,"Between the Sun and the wind, the Sun won.",,0.7501,0.7501,0.3536,0.0000,0.0000,high
SYN-20943,ADV_VERB,uni dɔ tishõ̠ baṅ makmak kan-a,he/she does to lark never.,সে কখনো না আমোদ করা।,santali_with_ipa.eaf,14,iɲ d̪ɔ noɑ dɔ tis hɔ̃ bɑ-ɲ ɲelɑkɑdɑ iɲ d̪ɔ noɑ dɔ tis hɔ̃ bɑ-ɲ ɲelɑ-kɑdɑ iɲ d̪ɔ noɑ d̪ɔ tis hɔ̃ bɑɲ ɲelɑkɑd̪ɑ,I never saw this.,,0.8151,0.8151,0.5000,0.0000,0.0000,high
SYN-20947,DEMO_ADJ,nɔa dɔ sanam kan-a,This is all / akin.,এটা সব / সম্পর্কিত।,santali_new_glossed (1).eaf,17,ʈʰikge.ja ʈʰik-ge-j-a,All right.,,0.6469,0.6469,0.5000,0.0000,0.0000,high
SYN-20953,SUBJ_ADJ,iɲ dɔ darmo̱ṭ kan-a,I am sturdy.,আমি বলিষ্ঠ।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4743,high
SYN-20954,ADV_VERB,abo dɔ saṭ me̱nte bat kaṭao kan-a,we do mystify by speaking too much forthwith.,আমরা তৎক্ষণাৎ বেশি কথা বলে বিভ্রান্ত করা।,santali_imperatives_glossed.eaf,14,ɟɘst̪i kat̪ʰa alom ɾɔɽ-a ɟɘst̪i kat̪ʰa alom ɾɔɽ-a,Don't talk too much.,,0.5655,0.5655,0.4472,0.0000,0.0000,high
SYN-20960,OBJECT_VERB_NEG,abo dɔ bhe̱d-to ba-bon jalat̕-a,"we do not to adhere to with occupation, work.",আমরা কাজ লেগে থাকা না।,santali_with_ipa.eaf,9,uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑe kɑmi kɑnɑ,He does not work.,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-20962,DEMO_NEG_NOM,ona dɔ adpakolia dɔ ba-ŋ kan-a,That is not premature birth.,ওটা অকাল জন্ম নয়।,santali_glossed_3.eaf,18,ɟanam ɟanam,Birth,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-20963,OBJECT_VERB_NEG,uni dɔ dan-to ba-e baḍhao-a,"he/she does not grow, to with present.",সে উপহার বাড়া না।,santali_glossed_new_2.eaf,87,uni kilɘsɾɛ bai̯ t̪ahɛkana uni kilɘs-ɾɛ ba-i̯ t̪ahɛ-kan-a,He was not present in class.,,0.5813,0.5813,0.5000,0.0000,0.3198,high
SYN-20967,POSS_NOM,nɔa dɔ iɲ-aʔ banam kan-a,This is I's a kind of fiddle.,এটা আমি-এর এক ধরনের বাদ্যযন্ত্র।,santali_glossed_new_2.eaf,140,cɛt̪ʔlɛka cɛt̪ʔ-lɛka,How/What kind.,,0.6969,0.6969,0.4082,0.0000,0.0000,high
SYN-20971,LOC_NEG_EXIST,tho̱l-re tukrạ banuʔ-a,There is no bits in/at abode.,বাসস্থান-তে টুকরো নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-20974,SUBJ_VERB_NEG_PRESENT,uni dɔ ba-e go̱ṛo̱ kan-a,he/she does not to aid / to help.,সে সাহায্য করা না।,santali_pasted_text.eaf,106,d̪ajakkat̪ɛʔ gɔɽɔoɘɲbɛn d̪ajak-kat̪ɛʔ gɔɽɔo-ɘɲ-bɛn,Please help me.,,0.8029,0.8029,0.5000,0.0000,0.0000,high
SYN-20977,LOC_NEG_EXIST,khuạs-re sara banuʔ-a,There is no funeral pyre in/at haze.,কুয়াশা-তে চিতা নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-20981,LOC_NEG_EXIST,nikạs-re sasto̱r banuʔ-a,There is no scriptures in/at opening.,খোলা জায়গা-তে শাস্ত্র নেই।,santali_matthew_glossed.eaf,10,sermɑ d̪o ʤʰic'enɑ sermɑ d̪o ʤʰic'-enɑ,The heavens were opened.,,0.5503,0.5503,0.3333,0.0000,0.0000,high
SYN-20984,LOC_NEG_EXIST,ḍhip-re kulại banuʔ-a,There is no hare in/at coast.,উপকূল-তে খরগোশ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-20985,ADV_VERB,am dɔ sạṅgiń do̱skho̱t kan-a,you do adhibit signature far.,তুমি দূরে স্বাক্ষর করা।,santali_imperatives_glossed.eaf,55,ɘɖi sɘŋgiɲ ɘɖi sɘŋgiɲ,Far Away,,0.7071,0.7071,0.4082,0.0000,0.0000,high
SYN-20989,IMPERATIVE,cubạk̕ me,Please have a mote in the eye.,চোখে ধুলো পড়া।,lexicon.eaf,90,mɛ̃t̪̚ʔ mɛ̃t̪̚ʔ,eye,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-20991,OBJECT_VERB_NEG,uni dɔ chãe-to ba-e phodlo-a,he/she does not to be frayed with singing of kettle.,সে কেটলির গান ছিঁড়ে যাওয়া না।,santali_with_ipa.eaf,52,uni-koɽa-d̪o ədimutʃʰe siɽiɲ-a uni-koɽa-d̪o ədimutʃʰe siɽiɲ-a unikɔɽɑd̪o ədimut͡ʃʰe siɽiɲɑ,He sings well.,,0.7588,0.7588,0.4082,0.0000,0.0000,high
SYN-20993,DEMO_NEG_NOM,ona dɔ ahar dɔ ba-ŋ kan-a,That is not rice-land.,ওটা ধানক্ষেত নয়।,santali_glossed_3.eaf,131,d̪aka d̪aka,Rice,,0.6718,0.6358,0.7071,0.0000,0.0000,high
SYN-20995,LOC_EXIST,ạndhi dak̕-re cihik bại minaʔ,There is twitching in/at storm of wind & rain.,"ঝড়বৃষ্টি, ঝঞ্ঝা-তে পেশির ঝিঁকুনি আছে।",santali_paradigm_glossed.eaf,8,d̪ad̪aʔkana͡i̯ d̪ad̪aʔ-kana-i̯,It's raining.,,0.5512,0.5512,0.5000,0.0000,0.0000,high
SYN-20997,SUBJ_NEG_ADJ,uni dɔ ba-e cakṛacokṛo kan-a,he/she is not crushed out of shape.,সে চ্যাপ্টা হয়ে যাওয়া নয়।,lexicon.eaf,14,ʈɛo̯͡aŋ hat̪a͡o̯ ʈɛo̯͡aŋ hat̪a͡o̯,to find out,,0.6702,0.6702,0.4082,0.0000,0.0000,high
SYN-20999,DEMO_NEG_NOM,ona dɔ surhi dɔ ba-ŋ kan-a,That is not blotches on the skin.,ওটা চামড়ার দাগ নয়।,lexicon.eaf,108,haɾt̪a haɾt̪a,skin,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-21001,LOC_NEG_EXIST,ḍera-re ḍalwak̕ banuʔ-a,There is no weighing scales in/at camp.,শিবির-তে তুলাদণ্ড নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-21002,YESNO_VERB,iɲ dɔ dhạṛuk̕ kan-a?,Do I walk with a crutch?,আমি কি খোঁড়িয়ে চলা?,lexicon.eaf,13,d̪aɽan d̪aɽan,to walk/roam,,0.6832,0.6832,0.5000,0.0000,0.0000,high
SYN-21003,POSS_NOM,ona dɔ uni-aʔ biṭi kan-a,That is he/she's daughter.,ওটা সে-এর কন্যা।,lexicon.eaf,228,kuɽi gid̪ɾɘ kuɽi gid̪ɾɘ,daughter,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-21007,ADJ_NOUN,nɔa dɔ ạpus bạriạt kan-a,This is a kindred marriage procession.,"এটা আত্মীয়, স্বজন বিবাহের শোভাযাত্রা।",santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-21011,OBJECT_VERB,uni dɔ tik-i dasao-a,he/she does fall with tick.,সে টিকটিক শব্দ পড়া।,santali_glossed_dialogues.eaf,6,nit̪̚ʔ ɔnɖɛkʰɔn d̪aʔ ɟɔɾɔʔkana nit̪ʔ ɔnɖɛ-kʰɔn d̪aʔ ɟɔɾɔʔ-kan-a,Now water falls through it.,,0.6177,0.6177,0.3536,0.0000,0.0000,high
SYN-21013,POSS_EXIST,uni-aʔ mit't'e bele minaʔ,"he/she have one matter, serious issue.","সে একটি বিষয়, গুরুতর ব্যাপার আছে।",santali_pasted_text.eaf,86,noʔa d̪ɔ ɘɖi bʰɘbit̪ʔ ɾejaʔ kat̪ʰa kana noʔa d̪ɔ ɘɖi bʰɘbit̪ʔ ɾe-jaʔ kat̪ʰa kan-a,This is indeed a matter of concern!,,0.5579,0.5579,0.3333,0.0000,0.0000,high
SYN-21015,LOC_EXIST,ḍhip-re as minaʔ,There is small quantity in/at coast.,উপকূল-তে অল্প পরিমাণ আছে।,santali_glossed_3.eaf,31,kɘʈiʲc̚ʔ kɘʈiʲc̚ʔ,Small,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-21019,POSS_EXIST,abo-aʔ mit't'e bạisạk minaʔ,we have one april-May (month).,আমরা একটি বৈশাখ মাস আছে।,lexicon(1).eaf,216,mɘh̚nɘ mɘh̚nɘ,month,,0.6761,0.6761,0.5774,0.0000,0.0000,high
SYN-21020,DEMO_ADJ,nɔa dɔ larjar kan-a,This is related by marriage.,এটা বৈবাহিক সম্পর্ক।,santali_glossed_3.eaf,20,bap̚la bap̚la,Marriage,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-21022,ADV_VERB,abo dɔ hola jatejute kan-a,we do to put to rights yesterday.,আমরা গতকাল ঠিকঠাক করা / গুছিয়ে নেওয়া।,santali_imperatives_glossed.eaf,43,hɔla hɔla,Yesterday,,0.5501,0.5501,0.5774,0.0000,0.0000,high
SYN-21027,SUBJ_VERB_PRESENT,uni dɔ aṭhaona paṭhaona kan-a-e,he/she does send messages.,সে বার্তা আদানপ্রদান।,santali_pasted_text.eaf,54,"ʈʰikgeja, kolkaimɛ ʈʰik-ge-ja, kol-kai-mɛ","All right, send her.",,0.6762,0.6762,0.4082,0.0000,0.0000,high
SYN-21029,OBJECT_VERB_NEG,am dɔ jan-to ba-m ikạ-a,you do not to let alone with creature.,তুমি জীব ছেড়ে দেওয়া / অব্যাহতি দেওয়া না।,santali_imperatives_glossed.eaf,58,ɛskaɾ ɛskaɾ,Alone,,0.8162,0.8162,0.5774,0.0000,0.0000,high
SYN-21030,IMPERATIVE,co̱ḍo̱r me,Please pour out a libation.,বলি দেওয়া।,lexicon.eaf,14,ʈɛo̯͡aŋ hat̪a͡o̯ ʈɛo̯͡aŋ hat̪a͡o̯,to find out,,0.6702,0.6702,0.4082,0.0000,0.0000,high
SYN-21032,POSS_EXIST,uni-aʔ mit't'e ro̱s minaʔ,he/she have one humours of the body.,সে একটি শারীরিক রস আছে।,lexicon.eaf,112,hɔɽmɔ hɔɽmɔ,body,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-21035,SUBJ_VERB_NEG_PRESENT,iɲ dɔ bɔ-iɲ cuṇḍul bhuṭul kan-a,I do not roam.,আমি ঘুরে বেড়ানো না।,santali_with_ipa.eaf,120,iɲ-d̪o d̪aɾan iŋ tʃalaʔ kan-a iɲ-d̪o d̪aɾan iŋ tʃalaʔ kan-a iɲd̪o d̪ɑɾɑn iŋ t͡ʃɑlɑʔ kɑnɑ,I go to roam.,,0.8543,0.8543,0.7071,0.0000,0.3419,high
SYN-21036,ADJ_NOUN,nɔa dɔ lek raj paṭ kan-a,This is a fit government work.,এটা উপযোগী সরকারি কাজ।,santali_with_ipa.eaf,9,uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑ-e kami kɑn-ɑ uni d̪ɔ bɑe kɑmi kɑnɑ,He does not work.,,1.0000,1.0000,0.5774,0.0000,0.0000,high
SYN-21042,SUBJ_VERB_PAST,am dɔ dahãc̕ duhũc̕-len-a,you did walking feebly.,তুমি ক্ষীণভাবে হাঁটা করেছিল।,lexicon.eaf,13,d̪aɽan d̪aɽan,to walk/roam,,0.6832,0.6832,0.5000,0.0000,0.0000,high
SYN-21047,SUBJ_NEG_ADJ,iɲ dɔ bɔ-iɲ sudh kan-a,I am not unpolluted.,আমি অপবিত্র নয় নয়।,santali_paradigm_glossed.eaf,72,iɲiɲ ɾɔɾɔɽ kana iɲ-iɲ ɾɔ-ɾɔɽ kan-a,I am saying.,,0.7841,0.7841,0.5000,0.0000,0.4330,high
SYN-21053,ADV_VERB,uni dɔ din hilok̕ haṛea gaṛea kan-a,he/she does to cringe daily.,সে প্রতিদিন কুঁকড়ে যাওয়া।,santali_new_glossed_1.eaf,36,iɲɾɛn gid̪ɾɛ d̪inɘmko kʰilɘʈɔʔa iɲ-ɾɛn gid̪ɾɛ d̪inɘm-ko kʰilɘʈ-ɔʔ-a,My kids play daily.,,0.6026,0.6026,0.4082,0.0000,0.0000,high
SYN-21054,YESNO_VERB,abo dɔ kundạu kan-a?,Do we to turn on a lathe?,আমরা কি খোদাই করা (লেথ মেশিনে)?,lexicon.eaf,56,ɛsɛt̪̚ʔ kaʔ ɛsɛt̪̚ʔ kaʔ,to turn off,,0.7215,0.7215,0.5000,0.0000,0.0000,high
SYN-21059,ADJ_NOUN,nɔa dɔ of plates &c bõ̠s kan-a,This is a used (of plates etc.) children.,এটা ব্যবহৃত সন্তান।,santali_glossed_3.eaf,87,t̪ʰɘɾi t̪ʰɘɾi,Plate,,0.7099,0.7099,0.5000,0.0000,0.0000,high
SYN-21060,POSS_EXIST,abo-aʔ mit't'e ạrikạ minaʔ,we have one liquor made from rice.,আমরা একটি চালের মদ আছে।,santali_glossed_3.eaf,131,d̪aka d̪aka,Rice,,0.6074,0.6074,0.5774,0.0000,0.0000,high
SYN-21065,NUM_NOUN_EXIST,pe̱ pea parab minaʔ,There are/is three festival.,তিন উৎসব আছে।,santali_new_glossed.eaf,107,pɛ pɛ,Three,,0.8094,0.8094,0.7071,0.0000,0.0000,high
SYN-21066,DEMO_NEG_NOM,ona dɔ ḍạr dɔ ba-ŋ kan-a,That is not branch of tree.,ওটা ডাল নয়।,santali_glossed_2.eaf,34,noko d̪ɔ ba-ko d̪uɽup̚ʔ t̪ʰiɾ-u-a mit̪̚ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja noko d̪ɔ ba-ko d̪uɽup-ʔ t̪ʰiɾ-u-a mit̪-ʔ ɖɘɾ-kʰɔn ɛʈaʔ ɖɘɾ-ko uɖɘ͡o̯ baɽa-ja,"They do not sit in one place, but fly from one branch to another branch of trees.",,0.7293,0.7293,0.5345,0.0000,0.0000,high
SYN-21070,PLACE_VERB,uni dɔ bo̱ro̱p-re dasao kan-a,he/she does crumble down in/at frost.,সে শিশির / তুষার-তে ভেঙে পড়া।,santali_imperatives_glossed.eaf,11,ɟɔɟɔm d̪uɽup̚ʔ-pɛ ɟɔɟɔm d̪uɽup̚ʔ-pɛ,Sit down to eat.,,0.6136,0.6136,0.3333,0.0000,0.0000,high
SYN-21071,LOC_NEG_EXIST,mahal-re kharkaha banuʔ-a,There is no adept in/at street.,রাস্তা-তে দক্ষ নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2887,0.0000,0.0000,high
SYN-21078,DEMO_NEG_NOM,nɔa dɔ sona dɔ ba-ŋ kan-a,This is not gold.,এটা সোনা নয়।,santali_glossed_3.eaf,22,sɔna sɔna,Gold,,1.0000,1.0000,1.0000,0.0000,0.0000,high
SYN-21081,DEMO_NOM,ona dɔ koraeṭhi kan-a,That is corn on sole of foot.,ওটা পায়ের তলার কড়া।,lexicon(1).eaf,85,ɟɔnɖɾa ɟɔnɖɾa,corn,,0.7465,0.7465,0.5774,0.0000,0.0000,high
SYN-21087,SUBJ_VERB_FUTURE,uni dɔ kundạu-a,he/she will to turn on a lathe.,সে খোদাই করা (লেথ মেশিনে) করবে।,lexicon.eaf,56,ɛsɛt̪̚ʔ kaʔ ɛsɛt̪̚ʔ kaʔ,to turn off,,0.7215,0.7215,0.5000,0.0000,0.0000,high
SYN-21088,OBJECT_VERB_NEG,abo dɔ sukre jel-to ba-bon jhaṛao-a,we do not to strip with pork.,আমরা শূকরের মাংস খুলে ফেলা না।,santali_glossed_3.eaf,146,sukɾi ɟel sukɾi ɟel,Pork,,1.0000,1.0000,0.7071,0.0000,0.0000,high
SYN-21089,LOC_NEG_EXIST,padar podor-re jaṅge banuʔ-a,There is no horizontal bar in/at drizzle.,হালকা বৃষ্টি-তে অনুভূমিক দণ্ড নেই।,santali_glossed_dialogues.eaf,20,"baŋ, lahaɾɛ d̪ɔ alɔm kiɾiɲa baŋ laha-ɾɛ d̪ɔ alɔ-m kiɾiɲ-a","No, no need to buy first.",,0.7572,0.7572,0.2500,0.0000,0.0000,high
SYN-21100,PLACE_VERB,uni dɔ has-re hanao kan-a,he/she does to thwart in/at earth.,সে মাটি / পৃথিবী-তে বাধা দেওয়া / ব্যর্থ করা।,santali_matthew_glossed.eaf,21,ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe ɑpe d̪o d̪ʰɑrti reɑk' bulun kɑnɑ-pe,You are the salt of the earth.,,0.6884,0.6884,0.5000,0.0000,0.0000,high
SYN-21104,PLACE_VERB,uni dɔ khãedak̕ khoedak̕-re cocoṅgot̕ kan-a,he/she does hunker in/at succession of mines.,সে খনির সারি-তে উবু হয়ে বসা।,santali_with_ipa.eaf,4,nɔɑ dɔ iɲɑkʔ ɟinis kɑn-ɑ nɔɑ dɔ iɲ-ɑkʔ ɟinis kɑn-ɑ nɔɑ d̪ɔ iɲɑkʔ ɟinis kɑnɑ,This is mine.,,1.0000,1.0000,0.5774,0.0000,0.0000,high
