file,utterance_id,start_ms,end_ms,ref,mb,gl,ft
santali_glossed_new_2.eaf,78,169400,171400,gapa iɲ ɔkat̪ɛhɔ̃ bɘɲ cala.a,gapa iɲ ɔka-t̪ɛ-hɔ̃ bɘɲ cala-a,tomorrow 1SG where-ALL-even NEG go-FIN,I'm not going anywhere tomorrow.
santali_glossed_new_2.eaf,79,171600,173600,iɲ kɾikeʈ bɘɲ gat̪ed̪aɽe.jaʔa,iɲ kɾikeʈ bɘɲ gat̪e-d̪aɽe.ja-ʔ-a,1SG cricket NEG play-can-M-FIN,I can't play cricket.
santali_glossed_new_2.eaf,80,173800,175800,iɲ bɘɲ pai̯ɾa d̪aɽe.jaʔa,iɲ bɘɲ pai̯ɾa d̪aɽe.ja-ʔ-a,1SG NEG swim can-M-FIN,I will not be able to swim.
santali_glossed_new_2.eaf,81,176000,178000,gapa uni bai̯ hɘɟu.a,gapa uni ba-i̯ hɘɟu-a,tomorrow 3SG NEG-INF come-FIN,He won't come tomorrow.
santali_glossed_new_2.eaf,82,178200,180200,hɔla uni bai̯ hɛʲcʔlɛna,hɔla uni ba-i̯ hɛʲcʔ-lɛ-na,yesterday 3SG NEG-INF come-PST-FIN,He didn't come yesterday.
santali_glossed_new_2.eaf,83,180400,182400,gapa iɲ bɘɲ hɘɟu.a,gapa iɲ bɘɲ hɘɟu-a,tomorrow 1SG NEG come-FIN,I won't come tomorrow.
santali_glossed_new_2.eaf,84,182600,184600,hɔla bai̯ d̪aʔled̪a,hɔla ba-i̯ d̪aʔl-ed̪a,yesterday NEG-INF rain-PST.TR,It didn't rain yesterday.
santali_glossed_new_2.eaf,85,184800,186800,t̪eheɲ bai̯ set̪oŋakad̪a,t̪eheɲ ba-i̯ set̪oŋ-akan-d̪a,today NEG-INF rise-PERF-PST.TR,The sun didn't rise today.
santali_glossed_new_2.eaf,86,187000,189000,hɔla bai̯ set̪oŋled̪a,hɔla ba-i̯ set̪oŋ-le-d̪a,yesterday NEG-INF rise-PST-PST.TR,The sun didn't rise yesterday.
santali_glossed_new_2.eaf,87,189200,191200,uni kilɘsɾɛ bai̯ t̪ahɛkana,uni kilɘs-ɾɛ ba-i̯ t̪ahɛ-kan-a,3SG class-LOC NEG-INF be-PROG-NPST,He was not present in class.
santali_glossed_new_2.eaf,88,191400,193400,noako kat̪ʰa uni mɔca ɾɛhɔ̃ bai̯ ɘgu d̪aɽekea,no-a-ko kat̪ʰa uni mɔca ɾɛ-hɔ̃ ba-i̯ ɘgu d̪aɽe-ke-a,this-PL-3PL talk 3SG mouth LOC-even NEG-INF bring can-PST-FIN,He could not even have brought these words to his mouth.
santali_glossed_new_2.eaf,89,193600,195600,oŋko ɟɘst̪i ɲind̪ɘ bɘko bɛŋgɛd̪a,oŋko ɟɘst̪i ɲind̪ɘ bɘ-ko bɛŋgɛ-d̪a,3PL much night NEG-3PL.SUBJ stay.awake-PST.TR,They don't stay up late.
santali_glossed_new_2.eaf,90,195800,197800,hɔla am iskulɾɛ bam hɛʲcʔlɛna,hɔla am iskul-ɾɛ ba-m hɛʲcʔ-lɛ-na,yesterday 2SG school-LOC NEG-2SG.SUBJ come-PST-FIN,You didn't come to school yesterday.
santali_glossed_new_2.eaf,91,198000,200000,noa baɽgeɾɛ bʰage casbas baŋ ho.joʔa,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-ʔ-a,this land-LOC good cultivation NEG become-M-FIN,This land is not good for cultivation.
santali_glossed_new_2.eaf,92,200200,202200,noa baɽgeɾɛ bʰage casbas baŋ ho.jo.gɔʔa,noa baɽge-ɾɛ bʰage casbas baŋ ho.jo-gɔ-ʔ-a,this land-LOC good cultivation NEG become-FUT-M-FIN,This land will not have good cultivation.
santali_glossed_new_2.eaf,93,202400,204400,iɲaʔ ɔɽaʔ nɔnɖɛkʰɔn ɘɖi sɘŋgiɲ d̪ɔ baŋa,iɲ-aʔ ɔɽaʔ nɔnɖɛ-kʰɔn ɘɖi sɘŋgi-ɲ d̪ɔ baŋ-a,1SG-M home here-ABL very far-1SG.OBJ TOP NEG-FIN,My house is not far from here.
santali_glossed_new_2.eaf,94,204600,206600,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ cala.a,alɛ d̪ɔ apɛ ʈɔ-ʈʰa ba-lɛ cala-a,1PL TOP 2PL place-ALL NEG-1PL go-FIN,We will not go to your area.
santali_glossed_new_2.eaf,95,206800,208800,alɛ d̪ɔ apɛ ʈɔʈʰa balɛ calaʔkana,alɛ d̪ɔ apɛ ʈɔ-ʈʰa ba-lɛ calaʔ-kan-a,1PL TOP 2PL place-ALL NEG-1PL go-PROG-NPST,We are not going to your area.
santali_glossed_new_2.eaf,96,209000,211000,iɲ ɘɖi ɟɘst̪i bɘɲ paɽhaokana,iɲ ɘɖi ɟɘst̪i bɘɲ paɽha-o-kan-a,1SG very much NEG study-go-PROG-NPST,I didn't study much.
santali_glossed_new_2.eaf,97,211200,213200,iɲ uni.jaʔ kat̪ʰaɾɛ ɛkalt̪ɛ bɘɲ kusilena,iɲ uni.j-aʔ kat̪ʰa-ɾɛ ɛkal-t̪ɛ bɘɲ kusi-le-na,1SG 3SG-M word-LOC at.all-INSTR NEG happy-PST-FIN,I was not at all happy with his words.
santali_glossed_new_2.eaf,98,213400,215400,t̪eheɲ iɲ kɘmit̪ɛ bɘɲ cala.a,t̪eheɲ iɲ kɘmi-t̪ɛ bɘɲ cala-a,today 1SG work-ALL NEG go-FIN,I won't go to work today.
santali_glossed_new_2.eaf,99,215600,217600,iɲ kat̪ʰa ɾɔɽt̪ɛ mɔ̃ɟ bɘɲ ɘi̯kɘoed̪a,iɲ kat̪ʰa ɾɔɽ-t̪ɛ mɔ̃ɟ bɘɲ ɘi̯-kɘ-o-ed̪a,1SG talk speak-INSTR pleasure NEG feel-go-PST.TR,I don't feel like talking.
santali_glossed_new_2.eaf,100,217800,219800,abo ɟɘst̪i bɘbon biloma,abo ɟɘst̪i bɘ-bon bilo-ma,1PL much NEG-1PL.SUBJ be.late-HORT,We won't be too late.
santali_glossed_new_2.eaf,101,220000,222000,noa babɔt̪t̪ɛ kat̪ʰa ɾɔɽ iɲ mɔ̃ɟ bɘɲ ɘi̯kɘoed̪a,noa babɔt̪-t̪ɛ kat̪ʰa ɾɔɽ iɲ mɔ̃ɟ bɘɲ ɘi̯-kɘ-o-ed̪a,this topic-INSTR talk speak 1SG pleasure NEG feel-go-PST.TR,I don't feel like talking about this.
santali_glossed_new_2.eaf,102,222200,224200,kʰɘ̃ɽi cet̪anɾɛ sakɔ baŋ t̪ahɛ̃kana,kʰɘ̃ɽi cet̪an-ɾɛ sakɔ baŋ t̪ahɛ̃-kan-a,canal above-LOC bridge NEG be-PROG-NPST,There was no bridge above the canal.
santali_glossed_new_2.eaf,103,224400,226400,t̪eheɲ d̪ɔ baŋ gapa hɘɟuʔmɛ,t̪eheɲ d̪ɔ baŋ gapa hɘɟu-ʔ-mɛ,today TOP NEG tomorrow come-M-IMP.2SG,"Come tomorrow, not today."
santali_glossed_new_2.eaf,104,226600,228600,iɲd̪ɔ ɘɖi bɘɲ calaka,iɲ-d̪ɔ ɘɖi bɘɲ calaka,1SG-TOP very NEG clever,I'm not that clever.
santali_glossed_new_2.eaf,105,228800,230800,t̪ishɔ̃ː oŋko nio ʈɔʈʰaɾɛ bɘko hɘɟu.a,t̪is-hɔ̃ː oŋko ni-o ʈɔ-ʈʰa-ɾɛ bɘ-ko hɘɟu-a,ever-even 3PL this-go place-ALL-LOC NEG-3PL.SUBJ come-FIN,They will never come to this area.
santali_glossed_new_2.eaf,106,231000,233000,oŋko ɔɽaʔɾɛ ɔkɔi̯hɔ̃ bɘko t̪ahɛkana,oŋko ɔɽaʔ-ɾɛ ɔkɔ-i̯-hɔ̃ bɘ-ko t̪ahɛ-kan-a,3PL home-LOC who-INF-even NEG-3PL.SUBJ be-PROG-NPST,No one was in their house.
santali_glossed_new_2.eaf,107,233200,235200,uni bai̯ d̪aka utu d̪aɽe.jaʔa,uni ba-i̯ d̪aka utu d̪aɽe.ja-ʔ-a,3SG NEG-INF food cook can-M-FIN,He can't cook.
santali_glossed_new_2.eaf,108,235400,237400,ɔna t̪a.jɔm aɾ nɔnɖɛ oŋko bɘku ɲɛllɛna,ɔna t̪a.jɔm aɾ nɔnɖɛ oŋko bɘ-ku ɲɛl-lɛ-na,that after more here 3PL NEG-3PL.SUBJ see-PST-FIN,After that they were never seen here.
santali_glossed_new_2.eaf,109,237600,239600,ai̯ma d̪in apeoaʔ ɲɛpɛl bɘnu.a,ai̯ma d̪in ape-oaʔ ɲɛ-pɛl bɘ-nu-a,much day 2PL-3PL.POSS see-2PL NEG-exist-FIN,Long time no seeing you.
santali_glossed_new_2.eaf,110,239800,241800,nio seɾma d̪aɾeɾɛ ɟahan ɟɔ baŋ sap̚ʔlɛna,ni-o seɾma d̪aɾe-ɾɛ ɟahan ɟɔ baŋ sap̚ʔ-lɛ-na,this-go year tree-LOC any fruit NEG ripen-PST-FIN,The tree did not bear any fruit this year.
santali_glossed_new_2.eaf,111,242000,244000,d̪inkalɔm noa d̪aɾeɾɛ baha baŋ hoi̯lena,d̪in-kalɔm noa d̪aɾe-ɾɛ baha baŋ ho-i̯-le-na,time-last this tree-LOC flower NEG become-INF-PST-FIN,This tree did not bear flower last time.
santali_glossed_new_2.eaf,112,244200,246200,t̪eheɲ d̪ɘi̯ bai̯ d̪aka utu.ja,t̪eheɲ d̪ɘi̯ ba-i̯ d̪aka utu-ja,today elder.sister NEG-INF food cook-FIN,Sister will not cook today.
santali_glossed_new_2.eaf,113,246400,248400,t̪eheɲ bɔi̯ha baɟaɾɾɛ bai̯ cala.a,t̪eheɲ bɔi̯ha baɟaɾ-ɾɛ ba-i̯ cala-a,today brother market-LOC NEG-INF go-FIN,Brother will not go to the market today.
santali_glossed_new_2.eaf,114,248600,250600,t̪eheɲ iɲ maʈʰɾɛ bɘɲ cala.a,t̪eheɲ iɲ maʈʰ-ɾɛ bɘɲ cala-a,today 1SG field-LOC NEG go-FIN,I will not go to the field today.
santali_glossed_new_2.eaf,115,250800,252800,bɘɽiʲcʔ hɔɽko alɛ balɛ manɔt̪koa,bɘɽiʲcʔ hɔɽ-ko alɛ ba-lɛ manɔt̪-ko-a,bad person-3PL 1PL NEG-1PL respect-3PL-FIN,We do not respect bad people.
santali_glossed_new_2.eaf,116,253000,255000,ai̯ma d̪in ho.jena am sãɔt̪ɛ kat̪ʰa baŋ hoi̯akana,ai̯ma d̪in ho.j-ena am sã-ɔt̪ɛ kat̪ʰa baŋ ho-i̯-akan-a,much day become-PST.FIN 2SG with-INSTR talk NEG become-INF-PERF-NPST,I haven't talked to you for a long time.
santali_glossed_new_2.eaf,117,255200,257200,t̪eheɲ cand̪o bai̯ ɾakab.akana,t̪eheɲ cand̪o ba-i̯ ɾakab-akan-a,today sun NEG-INF rise-PERF-NPST,The sun didn't rise today.
santali_glossed_new_2.eaf,118,257400,259400,alɛ ɲind̪a baɾhɛ sɛʲcʔ balɛ cala.a,alɛ ɲind̪a baɾhɛ sɛʲcʔ ba-lɛ cala-a,1PL night outside direction NEG-1PL go-FIN,We don't go out at night.
santali_glossed_new_2.eaf,119,259600,261600,t̪eheɲ kʰilɘʈ baŋ ho.jo.a,t̪eheɲ kʰilɘʈ baŋ ho.jo-a,today game NEG become-FIN,There will be no game today.
santali_glossed_new_2.eaf,120,261800,263800,iɲ ɟʰal ɟɔm bɘɲ kusi.jaʔa,iɲ ɟʰal ɟɔm bɘɲ kusi-ja-ʔ-a,1SG spicy eat NEG like-FIN-M-FIN,I don't like to eat spicy food.
santali_glossed_new_2.eaf,121,264000,266000,iɲaʔ hɔɽmɔ baŋ mɔ̃ɟa,iɲ-aʔ hɔɽmɔ baŋ mɔ̃ɟ-a,1SG-M body NEG good-FIN,My body is not feeling okay.
santali_glossed_new_2.eaf,122,266200,268200,uŋkin bana hɔɽ mit̪ʔ hɔɽ aɾ mit̪ʔ hɔɽ sã͡o̯t̪ɛ bɘkin ɾɔɽ ɟɔŋɔʔa,uŋ-kin bana hɔɽ mit̪ʔ hɔɽ aɾ mit̪ʔ hɔɽ sã-ɔt̪ɛ bɘ-kin ɾɔɽ ɟɔŋɔ-ʔ-a,3DU-DUAL two person one person and one person with-INSTR NEG-3DU.SUBJ talk speak-M-FIN,Two of them don't talk to each other.
santali_glossed_new_2.eaf,123,268400,270400,iɲ,iɲ,1SG,Myself/Me.
santali_glossed_new_2.eaf,124,270600,272600,abo,abo,1PL,We.
santali_glossed_new_2.eaf,125,272800,274800,am,am,2SG,You.
santali_glossed_new_2.eaf,126,275000,277000,uni,uni,3SG,He/She.
santali_glossed_new_2.eaf,127,277200,279200,oŋko,oŋko,3PL,They.
santali_glossed_new_2.eaf,128,279400,281400,iɲaʔ,iɲ-aʔ,1SG-GEN,My/Mine.
santali_glossed_new_2.eaf,129,281600,283600,abooaʔ,abo-oaʔ,1PL-GEN,Our.
santali_glossed_new_2.eaf,130,283800,285800,amaʔ,am-aʔ,2SG-GEN,Your.
santali_glossed_new_2.eaf,131,286000,288000,apɛ.jaʔ,apɛ.j-aʔ,2PL-GEN,Yours (plural).
santali_glossed_new_2.eaf,132,288200,290200,uni.jaʔ,uni.j-aʔ,3SG-GEN,His/Her (possessive).
santali_glossed_new_2.eaf,133,290400,292400,oŋkooaʔ,oŋko-oaʔ,3PL-GEN,Their.
santali_glossed_new_2.eaf,134,292600,294600,nukuaʔ,nuku-aʔ,DEM.PROX.PL-GEN,Their (proximate).
santali_glossed_new_2.eaf,135,294800,296800,haŋkooaʔ,haŋko-oaʔ,DEM.DIST.PL-GEN,Their (distal).
santali_glossed_new_2.eaf,136,297000,299000,ɔkɔi̯,ɔkɔ-i̯,who-INF,Who/Whom.
santali_glossed_new_2.eaf,137,299200,301200,cɛt̪ʔ,cɛt̪ʔ,what,What.
santali_glossed_new_2.eaf,138,301400,303400,ɔkaʈaʔ,ɔka-ʈaʔ,which-CLSSFR,Which.
santali_glossed_new_2.eaf,139,303600,305600,ɔkɔ.jaʔ,ɔkɔ.j-aʔ,who-GEN,Whose.
santali_glossed_new_2.eaf,140,305800,307800,cɛt̪ʔlɛka,cɛt̪ʔ-lɛka,what-like,How/What kind.
santali_glossed_new_2.eaf,141,308000,310000,cɛkat̪ɛ,cɛka-t̪ɛ,do.how-INSTR,How (in what manner).
santali_glossed_new_3.eaf,1,0,2000,ɔt̪ʔɾɛ mit̪ʔ ʈʰɔp ɲɛlɛɾasa ɲuːɾakan t̪ahɛ̃kana,ɔt̪ʔ-ɾɛ mit̪ʔ ʈʰɔp ɲɛlɛɾasa ɲu-ɾa-kan t̪ahɛ̃-kan-a,ground-LOC one drop honey lie-PROG-COP be-PROG-FIN,A drop of honey was on the ground.
santali_glossed_new_3.eaf,2,2200,4200,paɾɔm calaʔ ɟɔkʰɛʲcʔ miʔʈɛʲcʔ mũʲcʔ ɲɛlɛɾasa sɔi̯ ɲamked̪a,paɾɔm calaʔ ɟɔkʰɛc-ʔ miʔ-ʈɛn muɲɟ-ʔ ɲɛlɛɾasa sɔi̯ ɲam-ked-a,pass go time-EMPH one-CLF ant-EMPH honey smell get-PST.TR-FIN,An ant passing by smelled that honey.
santali_glossed_new_3.eaf,3,4400,6400,uni mũʲcʔ d̪ɔ miʔsɛʲcʔ kʰɔʲcʔ ɲɛɭɛɾasa ɲuɲui̯ ɛhɔp̚ʔena,uni muɲɟ-ʔ d̪ɔ miʔ-sɛc-ʔ kʰɔc-ʔ ɲɛlɛɾasa ɲu-ɲu-i̯ ɛhɔp-ʔ-en-a,3SG ant-EMPH TOP one-side-EMPH from-EMPH honey eat-RDPL-3SG begin-PST-INTR-FIN,The ant started consuming honey from one side.
santali_glossed_new_3.eaf,4,6600,8600,mit̪ʔd̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛt̪ʔ ɘɖi sibil ked̪e.ja aɾ uni d̪ɔ ɲuɲut̪igei̯ t̪ãhɛi̯na,mit̪ʔ-d̪ʰaɔ̯ ɲɛlɛɾasa ɲu kat̪ɛ-t̪ʔ ɘɖi sibil ked-e-a aɾ uni d̪ɔ ɲu-ɲut̪-i-ge-i̯ t̪ahɛ-i̯-en-a,one-time honey eat CVB-EMPH very tasty PST.TR-3SG.OBJ-FIN and 3SG TOP eat-CONT-3SG-EMPH-3SG be-3SG-INTR-FIN,After consuming once he was very amused and kept eating.
santali_glossed_new_3.eaf,5,8800,10800,ɲɛlɛɾasa ɲu ɲut̪ɛ uni.jaʔ laʲcʔ d̪ɔ pʰulɘɔ̯ɛnt̪a.ja ɛnɾɛhɔ̃ ɲɛlɛɾasa ɲuɲu d̪ɔ bai̯ bɘgi.jad̪a,ɲɛlɛɾasa ɲu-ɲut̪-ɛ uni-aʔ lac-ʔ d̪ɔ pʰulɘɔ̯-en-t̪a-a ɛnɾɛ-hɔ̃ ɲɛlɛɾasa ɲu-ɲu d̪ɔ ba-i̯ bɘgi-ad-a,honey eat-CONT-3SG 3SG-GEN belly-EMPH TOP swell-PST-COP-FIN even.then-EMPH honey eat-RDPL TOP NEG-3SG leave-PST.TR-FIN,"His stomach swelled as he kept devouring the honey, but still he did not stop eating."
santali_glossed_new_3.eaf,6,11000,13000,ɲɛlɛɾasa ɲuɲut̪ɛ unid̪ɔ ɲɛlɛɾasa t̪alaɾɛi̯ bɔlɔi̯na aɾ a.jaʔ ɟaŋga d̪ɔ ɲɛlɛɾasaɾɛ t̪ʰɘli.jɛnt̪a.ja,ɲɛlɛɾasa ɲu-ɲut̪-ɛ uni-d̪ɔ ɲɛlɛɾasa t̪ala-ɾɛ-i̯ bɔlɔ-i̯-en-a aɾ aj-aʔ ɟaŋga d̪ɔ ɲɛlɛɾasa-ɾɛ t̪ʰɘli-i̯-en-t̪a-a,honey eat-CONT-3SG 3SG-TOP honey middle-LOC-3SG enter-3SG-INTR-FIN and 3SG-GEN leg TOP honey-LOC stick-3SG-INTR-COP-FIN,"While consuming, he stepped in between drops of honey and got his foot stuck in the honey."
santali_glossed_new_3.eaf,7,13200,15200,baɲcaʔ lɘgit̪ʔ a.jaʔ kaʈa t̪inɘʔɛ ɔcɔʔɛʔt̪a.ja unɘʔgi bʰit̪ɾisɛʲcʔɛ bɔlɔ cala͡o̯ɛna,baɲ-c-aʔ lɘgit̪ʔ aj-aʔ kaʈa t̪inɘʔ-ɛ ɔcɔʔ-ɛʔ-t̪a-a unɘʔ-gi bʰit̪ɾi-sɛc-ʔ-ɛ bɔlɔ calaɔ̯-en-a,escape-INF for 3SG-GEN leg how.much-3SG release-3SG.OBJ-COP-FIN that.much-EMPH inside-side-EMPH-3SG enter go-PST.INTR-FIN,"The more he tried to get his foot out, the more he sank inward."
santali_glossed_new_3.eaf,8,15400,17400,sahɛ̃t̪ʔ bɔnd̪ɔ.jɛnt̪a͡i̯t̪ɛ uni muʲcʔ d̪ɔ mit̪ʔgʰɘɽi t̪ai̯nɔmɛ gɔʲcʔɛna,sahɛ̃t̪ʔ bɔnd̪ɔ-i̯-en-t̪a-i̯-t̪ɛ uni muɲɟ-ʔ d̪ɔ mit̪ʔ-gʰɘɽi t̪ai̯-nɔmɛ gɔc-ʔ-en-a,breath stop-3SG-PST-COP-3SG-INST 3SG ant-EMPH TOP one-moment stay-PUNCT die-PST-INTR-FIN,At one point the ant suffocated and died.
santali_glossed_new_3.eaf,9,17600,19600,a.jaʔ lalɔcʔ ijɘt̪ɛ uni mũʲcʔ d̪ɔi̯ gɔʲcʔena,aj-aʔ lalɔc-ʔ ijɘ-t̪ɛ uni muɲɟ-ʔ d̪ɔ-i̯ gɔc-ʔ-en-a,3SG-GEN greed-EMPH cause-INST 3SG ant-EMPH TOP-3SG die-PST-INTR-FIN,The ant died due to its greed.
santali_glossed_new_3.eaf,10,19800,21800,mit̪ʔʈɛn t̪ɘɾup̚ʔ aɾ mit̪ʔʈɛn suk̚ɾi mit̪ʔʈɛn kuɲɾɛː d̪aʔ ɲukin cala͡o̯lɛna,mit̪ʔ-ʈɛn t̪ɘɾup-ʔ aɾ mit̪ʔ-ʈɛn suk̚ɾi mit̪ʔ-ʈɛn kuɲ-ɾɛ d̪aʔ ɲu-kin calaɔ̯-len-a,one-CLF tiger-EMPH and one-CLF pig one-CLF well-LOC water drink-3DU go-PST-FIN,A tiger and a pig went to a well to drink water.
santali_glossed_new_3.eaf,11,22000,24000,mɛnkʰan ɔkɔi̯ lahaɾɛ d̪aʔɛː ɲu.ja noa̯ ni̯ɘt̪ɛ ɘkint̪alaɾɛ kɘpɘɾiɘo̯ laga͡ɔ̯ɛna,mɛnkʰan ɔkɔ-i̯ laha-ɾɛ d̪aʔ-ɛ ɲu-a nɔa̯ ni̯ɘ-t̪ɛ ɘkin-t̪ala-ɾɛ kɘpɘɾiɘɔ̯ lagaɔ̯-en-a,but who-3SG before-LOC water-3SG drink-FIN this regarding-INST 3DU-middle-LOC quarrel begin-PST-FIN,But they quarreled over who would drink the water first.
santali_glossed_new_3.eaf,12,24200,26200,t̪ɘɾup̚ʔ ɔkalɛkat̪ɛhɔ̃ suk̚ɾi lahaɾɛ d̪aʔ ɲu ucu bai̯ kʰɔɟlɛna,t̪ɘɾup-ʔ ɔka-lɛka-t̪ɛ-hɔ̃ suk̚ɾi laha-ɾɛ d̪aʔ ɲu ucu ba-i̯ kʰɔɟ-len-a,tiger-EMPH any-way-INST-EMPH pig before-LOC water drink let NEG-3SG want-PST-FIN,The tiger did not want to let the pig drink the water first.
santali_glossed_new_3.eaf,13,26400,28400,suk̚ɾi hɔ̃ t̪ɘɾup̚ʔ lahaɾɛ d̪aʔ ɲu ucu d̪ɔ bai̯ ɾɛbɛnlɛna,suk̚ɾi hɔ̃ t̪ɘɾup-ʔ laha-ɾɛ d̪aʔ ɲu ucu d̪ɔ ba-i̯ ɾɛbɛn-len-a,pig also tiger-EMPH before-LOC water drink let TOP NEG-3SG agree-PST-FIN,The pig also refused to let the tiger drink the water first.
santali_glossed_new_3.eaf,14,28600,30600,d̪aɾeɾɛ d̪uɽup̚ʔ kat̪ɛ miʔ ɟʰãk gid̪i d̪ɔ ɘkinaʔ noa̯ gʰɔʈɔnako ɲɛlɛt̪ʔkant̪ãhɛna,d̪aɾe-ɾɛ d̪uɽup-ʔ kat̪ɛ miʔ ɟʰãk gid̪i d̪ɔ ɘkin-aʔ nɔa̯ gʰɔʈɔna-ko ɲɛl-ɛt̪ʔ-kan-t̪ahɛ-n-a,tree-LOC sit-EMPH CVB one group vulture TOP 3DU-GEN this event-3PL see-PROG-COP-stay-INTR-FIN,A group of vultures sitting on the tree was observing their situation.
santali_glossed_new_3.eaf,15,30800,32800,t̪ɘɾup̚ʔ aɾ suk̚ɾikin gɔʲcʔlɛnkʰan gid̪ikod̪ɔ uŋkinaʔ ɟil jɔmko hud̪isɔʔkan t̪ahɛna,t̪ɘɾup-ʔ aɾ suk̚ɾi-kin gɔc-ʔ-len-kʰan gid̪i-ko-d̪ɔ uŋkin-aʔ ɟil jɔm-ko hud̪isɔʔ-kan t̪ahɛ-n-a,tiger-EMPH and pig-3DU die-PST-INTR-when vulture-3PL-TOP 3DU-GEN flesh eat-3PL think-PROG be-INTR-FIN,"When the tiger and the pig would die, vultures were thinking about eating their flesh."
santali_glossed_new_3.eaf,16,33000,35000,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup̚ʔ nɔai̯ buɟʰhɘo̯ked̪a aɾ suk̚ɾi.jɛ mɛt̪ade.ja,mit̪ʔ ɔk̚t̪ɛ t̪ɘɾup-ʔ nɔa-i̯ buɟʰhɘɔ̯-ked-a aɾ suk̚ɾi-ɛ mɛt̪-ad-e-a,one time tiger-EMPH this-3SG understand-PST.TR-FIN and pig-3SG say-PST.TR-3SG.OBJ-FIN,At some point the tiger understood this and told the pig.
santali_glossed_new_3.eaf,17,35200,37200,nɔa̯ t̪a.jɔm unkin kɘpʰɘɾiɘo̯ t̪ʰiɾkat̪ɛ banahɔɽge d̪aʔkin ɲu ked̪a aɾ t̪ɛt̪aŋkin maɾaɔ̯ked̪a,nɔa̯ t̪ajɔm un-kin kɘpʰɘɾiɘɔ̯ t̪ʰiɾ-kat̪ɛ bana-hɔɽ-ge d̪aʔ-kin ɲu ked-a aɾ t̪ɛt̪aŋ-kin maɾaɔ̯-ked-a,this after that-3DU quarrel stop-CVB both-person-EMPH water-3DU drink PST.TR-FIN and thirst-3DU finish-PST.TR-FIN,Then they stopped fighting and both drank water and quenched their thirst.
santali_glossed_new_3.eaf,18,37400,39400,mobaĭlt̪ɛ sɘŋgiɲɾɛn hɔɽ sãɔ̯t̪ɛhɔ̃ kat̪ʰam ɾɔɽ d̪aɽe.jaʔa,mobaĭl-t̪ɛ sɘŋgiɲ-ɾɛn hɔɽ sãɔ̯-t̪ɛ-hɔ̃ kat̪ʰa-m ɾɔɽ d̪aɽe-jaʔ-a,mobile-INST far-GEN person with-INST-also word-2SG speak able-FIN-FIN,It is easy to talk to the distant people with a mobile.
santali_glossed_new_3.eaf,19,39600,41600,mobaĭlt̪ɛ pɛɽakoa̯ʔ boge ɟud̪ɘhɔm baɖai̯ d̪aɽe.jaʔa,mobaĭl-t̪ɛ pɛɽa-ko-aʔ boge ɟud̪ɘ-hɔ-m baɖai̯ d̪aɽe-jaʔ-a,mobile-INST relative-3PL-GEN good news-EMPH-2SG know able-FIN-FIN,Relatives can be inquired through mobile.
santali_glossed_new_3.eaf,20,41800,43800,mobaĭlt̪ɛ seɾeɲ aɲɟɔmɔʔa pʰɔʈɔ ɾakabɔʔa senema aɾ naʈɔk̚ ɲɛlɔ.a,mobaĭl-t̪ɛ seɾeɲ aɲɟɔm-ɔʔ-a pʰɔʈɔ ɾakab-ɔʔ-a senema aɾ naʈɔk̚ ɲɛl-ɔ-a,mobile-INST song listen-PASS-FIN photo take-PASS-FIN cinema and drama see-PASS-FIN,"Mobile can be used to listen to music, take pictures and watch movies."
santali_glossed_new_3.eaf,21,44000,46000,mobaĭlt̪ɛm hisɘb d̪aɽeoa̯ʔa aɾ ɔk̚t̪ɛhɔm baɖai̯ d̪aɽe.jaʔa,mobaĭl-t̪ɛ-m hisɘb d̪aɽe-oaʔ-a aɾ ɔk̚t̪ɛ-hɔ-m baɖai̯ d̪aɽe-jaʔ-a,mobile-INST-2SG calculation able-PASS-FIN and time-EMPH-2SG know able-FIN-FIN,"Besides, numbers can be calculated and the time can be checked on the mobile."
santali_glossed_new_3.eaf,22,46200,48200,pɘhil pɘhil d̪ɔ mobaĭlɾe.jaʔ d̪am ɘɖi ɟɘst̪i t̪ahɛ̃kana ɔna i̯ɘt̪ɛ hɔɽd̪ɔ mobaĭl baku kiɾiɲ d̪aɽe.jaʔkant̪ahɛ̃na,pɘhil pɘhil d̪ɔ mobaĭl-ɾeaʔ d̪am ɘɖi ɟɘst̪i t̪ahɛ̃-kan-a ɔna iɘ-t̪ɛ hɔɽ-d̪ɔ mobaĭl ba-ko kiɾiɲ d̪aɽe-jaʔ-kan-t̪ahɛ̃-n-a,first first TOP mobile-GEN price very high stay-COP-FIN that cause-INST person-TOP mobile NEG-3PL buy able-FIN-COP-stay-INTR-FIN,Initially the price was high so most people could not afford the mobile.
santali_glossed_new_3.eaf,23,48400,50400,unɾɛ d̪ɔkanɾɛ cala͡o̯kat̪ɛt̪ʔ ʈakat̪ɛ kat̪ʰa ɾɔɽ ho.joʔkan t̪ahɛ̃na,un-ɾɛ d̪ɔkan-ɾɛ calaɔ̯-kat̪ɛ-t̪ʔ ʈaka-t̪ɛ kat̪ʰa ɾɔɽ ho.j-oʔ-kan t̪ahɛ̃-n-a,that-LOC shop-LOC go-CVB-EMPH money-INST word speak become-PASS-COP stay-INTR-FIN,"At that time, we had to go to the shop and talk with money."
